STR_ID,STR_LEN,STR_TIME
3tr1,718,0.0786597728729248
3tr2,739,0.07890987396240234
3tr3,238,0.03063511848449707
3tr4,1422,0.22577500343322754
3tr5,3275,0.4559500217437744
3tr6,325,0.06030774116516113
3tr7,416,0.044862985610961914
3tr8,503,0.05514192581176758
3tr9,1750,0.2605750560760498
3tra,188,0.030864953994750977
3trb,322,0.042147159576416016
3trc,363,0.03551292419433594
3trd,483,0.04481005668640137
3tre,129,0.02427077293395996
3trf,424,0.10080313682556152
3trg,266,0.02324366569519043
3trh,3333,0.39235496520996094
3tri,658,0.08109593391418457
3trj,762,0.14426088333129883
3trk,493,0.0530247688293457
3trl,216,0.0246126651763916
3trn,211,0.025387048721313477
3tro,1059,0.10359811782836914
3trp,801,0.06697583198547363
3trq,926,0.10848164558410645
3trr,2007,0.28927016258239746
3trs,608,0.05907607078552246
3trt,185,0.0291140079498291
3tru,758,0.09711694717407227
3trv,162,0.017601728439331055
3trw,87,0.012470006942749023
3trx,105,0.07102513313293457
3try,38,0.005296945571899414
3trz,918,0.1884298324584961
4tr0,409,0.031762123107910156
4tr1,382,0.03252100944519043
4tr2,973,0.19141769409179688
4tr3,281,0.026720046997070312
4tr4,302,0.029577255249023438
4tr5,240,0.03888583183288574
4tr6,1524,0.3147249221801758
4tr7,962,0.2721836566925049
4tr8,1173,0.17418289184570312
4tr9,2029,0.31358838081359863
4tra,203,0.03213810920715332
4trb,488,0.06782889366149902
4trc,582,0.06782293319702148
4trd,264,0.03036808967590332
4trf,752,0.1060800552368164
4trg,1316,0.19658708572387695
4trh,1250,0.23392081260681152
4tri,1525,0.16184496879577637
4trj,585,0.09603595733642578
4trk,529,0.0808248519897461
4trl,312,0.04018688201904297
4trm,2332,0.34036874771118164
4trn,403,0.06703782081604004
4tro,544,0.06340503692626953
4trp,947,0.08918094635009766
4trq,1269,0.3087911605834961
4trr,3256,0.4234790802001953
4trt,1014,0.1628561019897461
4tru,666,0.05127406120300293
4trw,1229,0.26250171661376953
4trx,105,1.1899268627166748
4try,1218,0.29375791549682617
4trz,1187,0.1724989414215088
5tr1,1650,0.3654158115386963
5tr2,1324,0.2381289005279541
5tr3,1203,0.1756758689880371
5tr5,76,0.6628198623657227
5tr6,406,0.05413413047790527
5tr7,840,0.19707703590393066
5tr9,1198,0.11185121536254883
5trb,101,0.011390924453735352
5trc,826,0.15559911727905273
5trd,871,0.10329008102416992
5trf,775,0.12679505348205566
5trg,6500,1.0561373233795166
5trh,1173,0.16640090942382812
5tri,1569,0.2595691680908203
5trj,1290,0.15991878509521484
5trk,1817,0.22691726684570312
5tro,1628,0.2386641502380371
5trp,514,0.07675313949584961
5trr,6223,1.0799410343170166
5trs,6261,1.190077781677246
5trt,1974,0.1990811824798584
5tru,1081,0.32593584060668945
5trv,121,0.02068305015563965
5trw,595,0.05930018424987793
5trx,1882,0.3314511775970459
5try,6371,1.1407911777496338
1ts0,126,0.03696584701538086
1ts2,770,0.09047770500183105
1ts3,823,0.1874098777770996
1ts4,388,0.05382800102233887
1ts5,408,0.05687212944030762
1ts6,126,0.03994894027709961
1ts7,126,0.05831289291381836
1ts8,126,0.07299017906188965
1ts9,220,0.01966094970703125
1tsd,724,0.08209085464477539
1tsf,180,0.015095949172973633
1tsh,314,0.037049293518066406
1tsi,552,0.06919312477111816
1tsj,139,0.0221407413482666
1tsk,35,0.3087930679321289
1tsl,631,0.05296516418457031
1tsm,565,0.08280396461486816
1tsn,377,0.04358506202697754
1tsp,762,0.07812690734863281
1tsq,356,0.03493618965148926
1tsr,1014,0.14404988288879395
1tsu,318,0.033531904220581055
1tsv,376,0.04644775390625
1tsw,395,0.0456700325012207
1tsx,393,0.05205678939819336
1tsy,367,0.04976296424865723
1tsz,374,0.04908108711242676
2ts1,427,0.08159208297729492
2tsa,747,0.07587409019470215
2tsb,744,0.07494688034057617
2tsc,730,0.08370709419250488
2tsr,1207,0.20096516609191895
2tss,987,0.09659409523010254
2tsy,779,0.12296915054321289
3ts0,322,0.0675499439239502
3ts1,372,0.044835805892944336
3ts2,635,0.07777786254882812
3ts3,1591,0.1802511215209961
3ts4,380,0.038278818130493164
3ts5,949,0.10930109024047852
3ts6,232,0.021346092224121094
3ts7,763,0.13033008575439453
3ts8,1097,0.15173912048339844
3ts9,171,0.025269031524658203
3tsa,1324,0.14584898948669434
3tsb,1051,0.15689301490783691
3tsc,1728,0.2296910285949707
3tsd,967,0.1818399429321289
3tsg,878,0.10771703720092773
3tsh,1023,0.08492326736450195
3tsi,210,0.07588410377502441
3tsj,1977,0.171065092086792
3tsk,359,0.028964996337890625
3tsl,160,0.021420955657958984
3tsm,774,0.1323680877685547
3tsn,1633,0.3034660816192627
3tso,663,0.07210898399353027
3tsp,1294,0.12422013282775879
3tsq,1030,0.16492795944213867
3tsr,3141,0.38292789459228516
3tss,267,0.030112028121948242
3tsu,871,0.16797471046447754
3tsv,125,0.012629985809326172
3tsw,1141,0.15461182594299316
3tsy,828,0.17034220695495605
3tsz,391,0.06296801567077637
4ts0,122,0.042841196060180664
4ts1,774,0.09598207473754883
4ts2,102,0.08327174186706543
4ts3,2235,0.21993803977966309
4ts4,640,0.12802910804748535
4ts5,579,0.06471800804138184
4ts6,221,0.024246692657470703
4ts7,508,0.06524991989135742
4ts8,213,0.02086615562438965
4ts9,1435,0.16568589210510254
4tsa,541,0.06468892097473145
4tsb,930,0.0869760513305664
4tsc,743,0.11151313781738281
4tsd,736,0.07813096046447754
4tse,553,0.10538434982299805
4tsf,3136,0.5501360893249512
4tsh,1147,0.21203088760375977
4tsk,384,0.09658002853393555
4tsl,732,0.07443809509277344
4tsm,2348,0.2702291011810303
4tsn,1450,0.15034985542297363
4tso,484,0.0712430477142334
4tsp,485,0.11034488677978516
4tsq,1953,0.24712610244750977
4tsr,703,0.0778040885925293
4tss,195,0.028926372528076172
4tsv,218,0.020372867584228516
4tsx,204,0.020231008529663086
4tsy,753,0.17337870597839355
4tsz,8380,1.3172199726104736
5ts0,6521,1.176866054534912
5ts2,1179,0.2978801727294922
5ts3,1099,0.10682392120361328
5ts4,425,0.0642249584197998
5ts5,3110,0.4368751049041748
5ts9,2579,0.313845157623291
5tsc,1221,0.15039396286010742
5tsd,1228,0.18984508514404297
5tse,457,0.07082986831665039
5tsg,1158,0.22564315795898438
5tsh,2822,0.44594597816467285
5tsj,6112,0.5920851230621338
5tsk,219,0.032038211822509766
5tsl,229,0.03284406661987305
5tsn,792,0.0998849868774414
5tso,1904,0.28246498107910156
5tsp,2732,0.20122313499450684
5tsq,592,0.05977296829223633
5tsr,608,0.08446097373962402
5tss,415,0.10595107078552246
5tsw,1250,0.16475486755371094
5tsz,402,0.10476303100585938
1tt0,4825,0.4799988269805908
1tt1,924,0.07935214042663574
1tt2,251,0.021439075469970703
1tt3,26,0.18960094451904297
1tt4,751,0.0993192195892334
1tt5,2166,0.3070249557495117
1tt6,379,0.03718400001525879
1tt7,2134,0.4089531898498535
1tt8,536,0.08225202560424805
1tt9,2160,0.04864192008972168
1tta,438,0.038465023040771484
1ttb,429,0.044779062271118164
1ttc,573,0.04403400421142578
1ttd,23,0.01371908187866211
1tte,215,1.5534467697143555
1ttf,94,1.2363581657409668
1ttg,94,0.023215770721435547
1tth,1397,0.14312195777893066
1tti,249,0.03605365753173828
1ttj,276,0.033435821533203125
1ttk,26,0.3094148635864258
1ttl,28,0.13665294647216797
1ttm,426,0.04262113571166992
1ttn,80,0.4217679500579834
1tto,655,0.05257701873779297
1ttp,662,0.08499503135681152
1ttq,722,0.08891010284423828
1ttr,401,0.03775978088378906
1ttt,1505,0.3307456970214844
1ttu,520,0.09663224220275879
1ttv,108,0.6404573917388916
1ttw,179,0.019149065017700195
1ttx,111,0.7021338939666748
1tty,87,0.725189208984375
1ttz,184,0.014731884002685547
3tt0,999,0.21324968338012695
3tt1,1887,0.3568429946899414
3tt2,348,0.06020998954772949
3tt3,936,0.22338581085205078
3tt4,336,0.028142213821411133
3tt6,1156,0.16205286979675293
3tt7,1443,0.22182488441467285
3tt8,260,0.02541184425354004
3tt9,517,0.04896998405456543
3tta,210,0.023858070373535156
3ttb,1812,0.23099708557128906
3ttc,1570,0.1380469799041748
3ttd,987,0.15093994140625
3tte,985,0.10126376152038574
3ttf,1074,0.15429401397705078
3ttg,516,0.06606292724609375
3tth,1963,0.4483969211578369
3tti,571,0.09055399894714355
3ttj,493,0.05658316612243652
3ttk,1152,0.14464092254638672
3ttl,875,0.142319917678833
3ttm,968,0.10083675384521484
3ttn,864,0.10065603256225586
3tto,4249,0.7044539451599121
3ttp,270,0.08009719848632812
3ttq,2112,0.17380213737487793
3ttr,631,0.05267000198364258
3tts,5831,0.8551368713378906
3ttt,5916,0.7814798355102539
3ttu,5748,0.8050229549407959
3ttv,6234,0.819429874420166
3ttw,5742,0.8204019069671631
3ttx,5764,0.8236491680145264
3tty,6578,0.8611099720001221
3ttz,781,0.148284912109375
4tt0,331,0.04653286933898926
4tt1,264,0.04231715202331543
4tt2,165,0.024534940719604492
4tt3,3174,0.6024129390716553
4tt4,350,0.04734396934509277
4tt5,570,0.059107065200805664
4tt6,274,0.028166770935058594
4tt7,455,0.05129408836364746
4tt8,472,0.1265110969543457
4tt9,351,0.05439019203186035
4tta,2744,0.24917101860046387
4ttb,422,0.06903290748596191
4ttc,1553,0.321760892868042
4ttd,1433,0.16295790672302246
4tte,387,0.025708913803100586
4ttg,8674,0.9013690948486328
4tth,511,0.07594895362854004
4tti,2671,0.3226180076599121
4ttj,1565,0.16094088554382324
4ttk,21,0.0022630691528320312
4ttl,43,0.0036318302154541016
4ttm,115,0.008654117584228516
4ttn,121,0.00997471809387207
4tto,125,0.008380889892578125
4ttp,292,0.031199932098388672
4ttq,260,0.02985095977783203
4ttr,326,0.034088850021362305
4tts,597,0.052153825759887695
4ttt,1489,0.2306499481201172
4ttu,1759,0.17396187782287598
4ttv,1682,0.3614771366119385
4ttw,316,0.07366824150085449
4ttx,1640,0.15886378288269043
4tty,617,0.0505061149597168
4ttz,684,0.12958407402038574
5tt0,907,0.09151887893676758
5tt1,1220,0.12368512153625488
5tt4,853,0.11952424049377441
5tt5,1424,0.10035395622253418
5tt6,471,0.06906485557556152
5tt7,420,0.09414911270141602
5tta,753,0.08523392677307129
5ttb,80,0.5757560729980469
5ttd,1135,0.13505887985229492
5ttf,1675,0.2428581714630127
5ttg,1181,0.09755516052246094
5tti,2403,0.37692975997924805
5ttj,1120,0.19250893592834473
5ttk,1973,0.3068270683288574
5tto,679,0.07822418212890625
5ttr,928,0.13008785247802734
5tts,459,0.04383420944213867
5ttt,111,0.739037275314331
5ttu,504,0.07685613632202148
5ttv,406,0.044209957122802734
5ttw,1350,0.13492393493652344
5ttx,771,0.18256807327270508
5tty,575,0.04941415786743164
1tu0,1284,0.14706683158874512
1tu1,582,0.05249810218811035
1tu2,361,1.1936891078948975
1tu3,1288,0.15951204299926758
1tu4,989,0.19486522674560547
1tu5,1694,0.19364285469055176
1tu6,806,0.07242298126220703
1tu7,1217,0.13236188888549805
1tu8,1590,0.13881802558898926
1tu9,407,0.031449079513549805
1tua,353,0.030693769454956055
1tub,870,0.15712213516235352
1tuc,131,0.011612892150878906
1tud,117,0.009895801544189453
1tue,3306,0.41199707984924316
1tuf,1162,0.16830801963806152
1tug,1632,0.14978718757629395
1tuh,207,0.023416996002197266
1tui,1292,0.2486131191253662
1tuj,124,0.729863166809082
1tuk,146,0.013235807418823242
1tul,142,0.016804218292236328
1tum,134,0.8101639747619629
1tuo,717,0.06571316719055176
1tup,1014,0.1107492446899414
1tuq,24,0.2076129913330078
1tur,56,0.1727430820465088
1tus,56,0.2037360668182373
1tut,22,0.01086282730102539
1tuu,860,0.11865997314453125
1tuv,285,0.056069135665893555
1tuw,186,0.02002406120300293
1tux,567,0.0452728271484375
1tuy,851,0.11261677742004395
1tuz,118,0.7802817821502686
2tun,906,0.17743492126464844
3tu0,511,0.07389378547668457
3tu1,210,0.02243208885192871
3tu3,1135,0.2237696647644043
3tu4,1491,0.40981125831604004
3tu5,572,0.08949518203735352
3tu6,192,0.02292919158935547
3tu7,337,0.04155421257019043
3tu8,580,0.09826183319091797
3tu9,2823,0.24135613441467285
3tua,504,0.07441902160644531
3tub,366,0.05118680000305176
3tuc,408,0.04348111152648926
3tud,308,0.04023122787475586
3tue,885,0.1244058609008789
3tuf,377,0.09121203422546387
3tug,422,0.06005501747131348
3tuh,1139,0.07329583168029785
3tui,2388,0.36826276779174805
3tuj,1119,0.19689106941223145
3tul,564,0.09583926200866699
3tuo,687,0.0749669075012207
3tup,478,0.14377188682556152
3tur,1008,0.08876800537109375
3tus,575,0.057804107666015625
3tut,632,0.06514310836791992
3tuu,3622,0.4340040683746338
3tuv,1191,0.1439809799194336
3tuw,1096,0.15436482429504395
3tux,648,0.05807995796203613
3tuy,856,0.11631393432617188
3tuz,2241,0.37157702445983887
4tu0,869,0.13108086585998535
4tu1,2305,0.3210139274597168
4tu3,658,0.08931779861450195
4tu4,282,0.02627277374267578
4tu5,297,0.028924942016601562
4tu6,748,0.09831929206848145
4tu7,626,0.10597968101501465
4tu8,677,0.06016111373901367
4tu9,640,0.05922818183898926
4tua,21784,9.340823888778687
4tub,21804,9.488297939300537
4tuc,21632,9.638654947280884
4tud,21694,9.921162366867065
4tue,21770,10.16080617904663
4tuf,1652,0.26955699920654297
4tug,1923,1.198206901550293
4tuh,2021,0.30103397369384766
4tui,1888,0.34752917289733887
4tuj,1304,0.16258692741394043
4tuk,789,0.12326598167419434
4tul,739,0.06946682929992676
4tum,678,0.08406662940979004
4tun,494,0.04212522506713867
4tuo,1553,0.18504095077514648
4tup,648,0.06231498718261719
4tuq,461,0.062171220779418945
4tur,509,0.06045198440551758
4tus,455,0.0992288589477539
4tut,11,0.001461029052734375
4tuu,909,0.11963295936584473
4tuv,435,0.05898761749267578
4tuw,200,0.04221510887145996
4tux,193,0.03815507888793945
4tuy,3382,0.5237748622894287
4tuz,772,0.07955098152160645
5tu0,672,0.11960911750793457
5tu4,499,0.05061602592468262
5tu5,438,0.0489039421081543
5tu6,419,0.05068016052246094
5tu7,270,0.032624006271362305
5tu8,502,0.03947019577026367
5tu9,629,0.08490204811096191
5tua,639,0.11294984817504883
5tub,1415,0.22705817222595215
5tuc,800,0.09830927848815918
5tue,1136,0.2656981945037842
5tuf,1106,0.22692012786865234
5tui,1211,0.2756519317626953
5tuk,2426,0.5584719181060791
5tul,564,0.11168885231018066
5tum,733,0.1997058391571045
5tun,602,0.04899716377258301
5tup,946,0.13790297508239746
5tuu,294,0.042778730392456055
5tuv,462,0.12239599227905273
5tuy,643,0.09928297996520996
5tuz,870,0.10137701034545898
1tv0,32,0.21329402923583984
1tv2,919,0.07105803489685059
1tv3,918,0.10976982116699219
1tv4,938,0.08265519142150879
1tv5,589,0.061048030853271484
1tv6,947,0.17276692390441895
1tv7,723,0.10045027732849121
1tv8,790,0.09862112998962402
1tv9,1153,0.11292505264282227
1tva,593,0.0636448860168457
1tvb,1720,0.1425619125366211
1tvc,251,0.8599040508270264
1tvd,541,0.040036916732788086
1tve,718,0.10003876686096191
1tvf,1526,0.12594199180603027
1tvg,254,0.11185789108276367
1tvh,1522,0.13776683807373047
1tvi,150,1.0563900470733643
1tvj,166,1.3069219589233398
1tvk,841,0.12836503982543945
1tvl,621,0.06164908409118652
1tvm,113,0.8876421451568604
1tvn,1360,0.1506049633026123
1tvo,499,0.057016849517822266
1tvp,1284,0.09954166412353516
1tvq,252,0.019803762435913086
1tvr,986,0.22839713096618652
1tvs,75,0.16885113716125488
1tvt,75,0.15735316276550293
1tvu,343,0.04709601402282715
1tvv,381,0.05180215835571289
1tvw,357,0.0474090576171875
1tvx,417,0.04111003875732422
1tvy,1062,0.14751267433166504
1tvz,586,0.05767393112182617
3tv0,358,0.04302525520324707
3tv1,1413,0.10998892784118652
3tv2,920,0.12202906608581543
3tv3,759,0.13788890838623047
3tv4,542,0.07900786399841309
3tv5,3003,0.4843931198120117
3tv6,546,0.08176994323730469
3tv7,1719,0.28203415870666504
3tv8,864,0.17651081085205078
3tv9,521,0.07572674751281738
3tva,947,0.11521315574645996
3tvb,132,0.010972261428833008
3tvc,283,0.030015945434570312
3tvd,398,0.10820698738098145
3tvi,5212,1.106740951538086
3tvj,870,0.08186221122741699
3tvk,317,0.03156304359436035
3tvl,503,0.1535930633544922
3tvm,1630,0.3204469680786133
3tvn,632,0.06142020225524902
3tvo,569,0.06300616264343262
3tvq,307,0.027081012725830078
3tvr,372,0.03143119812011719
3tvt,503,0.05560779571533203
3tvu,3112,0.5178060531616211
3tvv,615,0.15796303749084473
3tvw,2990,0.49138593673706055
3tvx,676,0.0955359935760498
3tvy,587,0.05564618110656738
3tvz,726,0.1303110122680664
4tv0,75,0.017374038696289062
4tv1,771,0.0829000473022461
4tv3,884,0.14086103439331055
4tv4,555,0.07976412773132324
4tv5,382,0.05118393898010254
4tv6,269,0.0415496826171875
4tv7,2326,0.31471705436706543
4tv8,2869,0.5355141162872314
4tv9,2945,0.5198910236358643
4tva,1228,0.2125098705291748
4tvb,2253,0.3640568256378174
4tvc,1967,0.1853809356689453
4tvd,1439,0.24263310432434082
4tve,614,0.04830789566040039
4tvf,527,0.055696725845336914
4tvg,255,0.03272724151611328
4tvh,260,0.03229689598083496
4tvi,1046,0.15291213989257812
4tvj,980,0.13425827026367188
4tvk,815,0.1076352596282959
4tvm,417,0.055106163024902344
4tvo,1142,0.10067200660705566
4tvp,1578,0.32431483268737793
4tvq,735,0.16243791580200195
4tvr,285,0.03974413871765137
4tvs,1320,0.1406421661376953
4tvt,663,0.08125638961791992
4tvu,5387,0.7677619457244873
4tvv,2624,0.5113692283630371
4tvw,1352,0.28629016876220703
4tvx,6809,2.7660748958587646
4tvy,815,0.09773778915405273
4tvz,837,0.1298229694366455
5tv2,610,0.07315301895141602
5tv5,636,0.07182502746582031
5tv6,664,0.07543277740478516
5tv7,519,0.0701131820678711
5tv8,613,0.26906275749206543
5tva,589,0.07459902763366699
5tvc,1509,0.1827242374420166
5tvf,1550,0.45938682556152344
5tvg,4434,0.8342220783233643
5tvj,489,0.10531401634216309
5tvk,560,0.08660674095153809
5tvl,1176,0.2637817859649658
5tvm,1396,0.4687619209289551
5tvn,399,0.06604433059692383
5tvo,567,0.15706276893615723
5tvr,1060,0.1337127685546875
5tvs,700,0.12772798538208008
5tvz,103,0.6525020599365234
1tw0,438,0.07925200462341309
1tw1,1078,0.0960390567779541
1tw2,857,0.10609197616577148
1tw3,1034,0.1837940216064453
1tw4,503,0.04178285598754883
1tw5,1054,0.0973207950592041
1tw6,422,0.03830289840698242
1tw7,580,0.047460079193115234
1tw8,1852,0.22521710395812988
1tw9,3405,0.3034360408782959
1twa,3496,0.622826099395752
1twb,318,0.035575151443481445
1twc,3519,0.6742618083953857
1twd,897,0.07596015930175781
1twe,235,0.025686979293823242
1twf,3569,0.670299768447876
1twg,3498,0.6190369129180908
1twh,3494,0.6631031036376953
1twi,3170,0.36580371856689453
1twj,468,0.050154924392700195
1twl,207,0.024327754974365234
1twm,216,0.028561830520629883
1twn,681,0.15849089622497559
1two,142,0.9184629917144775
1twq,219,0.02676701545715332
1twr,625,0.14239215850830078
1tws,877,0.08403897285461426
1twu,216,0.022626161575317383
1tww,698,0.07965588569641113
1twx,432,0.04879021644592285
1twy,3405,0.36144566535949707
1twz,672,0.09968781471252441
3tw0,2206,0.2234969139099121
3tw1,415,0.1267399787902832
3tw2,638,0.05927610397338867
3tw3,481,0.06013798713684082
3tw4,432,0.1108241081237793
3tw5,690,0.09096002578735352
3tw6,5129,0.959820032119751
3tw7,2024,0.4118661880493164
3tw8,1234,0.26790595054626465
3tw9,2793,0.2581980228424072
3twa,4093,0.45358800888061523
3twb,4115,0.42107295989990234
3twc,680,0.12358307838439941
3twd,836,0.15582013130187988
3twe,93,0.012241363525390625
3twf,74,0.01216888427734375
3twg,66,0.010090351104736328
3twh,285,0.031285762786865234
3twi,1245,0.1901230812072754
3twj,1627,0.2293410301208496
3twk,852,0.11748576164245605
3twl,471,0.04367876052856445
3twm,727,0.09629988670349121
3two,746,0.16973280906677246
3twp,2600,0.21002912521362305
3twq,492,0.09179806709289551
3twr,1378,0.1361229419708252
3tws,1192,0.17250704765319824
3twt,1103,0.13259172439575195
3twu,282,0.030132055282592773
3twv,846,0.16283917427062988
3tww,482,0.06040620803833008
3twx,513,0.06242990493774414
3twy,347,0.028407812118530273
3twz,836,0.0968329906463623
4tw0,1643,0.2311079502105713
4tw1,4781,0.8393220901489258
4tw2,823,0.1599109172821045
4tw3,519,0.05109119415283203
4tw5,1296,0.2662842273712158
4tw6,323,0.0237579345703125
4tw7,341,0.03160691261291504
4tw8,473,0.09102511405944824
4tw9,832,0.15482211112976074
4twa,1042,0.2134559154510498
4twb,1704,0.2516601085662842
4twc,1438,0.14773106575012207
4twd,3082,0.7143161296844482
4twe,3073,0.375593900680542
4twf,3082,0.7670068740844727
4twg,1336,0.2326960563659668
4twh,3070,0.7486348152160645
4twi,492,0.04439187049865723
4twj,454,0.038088083267211914
4twk,533,0.09105396270751953
4twl,575,0.13091087341308594
4twm,597,0.0758059024810791
4twn,455,0.04450702667236328
4two,465,0.044328927993774414
4twp,735,0.08513092994689941
4twr,532,0.09918403625488281
4tws,426,0.051061153411865234
4twt,631,0.08219408988952637
4twu,278,0.03467392921447754
4twv,298,0.03564000129699707
4tww,707,0.1263737678527832
4twy,474,0.0454869270324707
4twz,441,0.04490804672241211
5tw1,3532,0.5864429473876953
5tw3,976,0.13852524757385254
5tw7,3280,0.7064268589019775
5tw9,806,0.08554697036743164
5twa,562,0.12631511688232422
5twf,381,0.06515288352966309
5twg,222,0.03728365898132324
5twh,222,0.03619980812072754
5twi,5,0.006353855133056641
5twj,726,0.14117121696472168
5twk,842,0.1222078800201416
5twm,950,0.08613920211791992
5twn,1101,0.1865699291229248
5two,406,0.04593992233276367
5twt,752,0.09450221061706543
5twv,6804,0.8903648853302002
5tww,14,0.01699090003967285
1tx0,702,0.07771801948547363
1tx2,941,0.1570429801940918
1tx3,1831,0.18913817405700684
1tx4,870,0.09511995315551758
1tx6,1612,0.15966224670410156
1tx7,318,0.03202700614929199
1tx8,394,0.032318830490112305
1tx9,271,0.07978320121765137
1txa,73,0.01955389976501465
1txb,73,0.1937258243560791
1txc,439,0.045096397399902344
1txd,443,0.08640289306640625
1txe,88,0.23746466636657715
1txf,342,0.03691720962524414
1txg,1434,0.15498900413513184
1txi,389,0.043241024017333984
1txj,275,0.026592016220092773
1txk,1455,0.17914891242980957
1txl,413,0.03323101997375488
1txm,35,0.3412020206451416
1txn,947,0.08459901809692383
1txo,718,0.06963825225830078
1txp,112,0.8690290451049805
1txq,219,0.021138906478881836
1txr,430,0.04071998596191406
1txs,38,0.5224721431732178
1txt,1926,0.27660179138183594
1txu,337,0.03788328170776367
1txx,190,0.018616914749145508
1txy,316,0.029098987579345703
1txz,341,0.04009604454040527
3tx0,420,0.13384270668029785
3tx1,354,0.0576629638671875
3tx2,606,0.04878687858581543
3tx3,625,0.08763384819030762
3tx4,819,0.1099848747253418
3tx6,766,0.0794980525970459
3tx7,723,0.10862302780151367
3tx8,362,0.05890202522277832
3tx9,628,0.09519410133361816
3txa,671,0.08529114723205566
3txb,241,0.028224706649780273
3txd,259,0.029428958892822266
3txe,271,0.026207923889160156
3txf,282,0.029350996017456055
3txg,253,0.024792194366455078
3txh,272,0.029181241989135742
3txi,268,0.055483102798461914
3txj,171,0.020851850509643555
3txk,150,0.023308753967285156
3txm,359,0.058187007904052734
3txn,406,0.06022787094116211
3txo,458,0.04940509796142578
3txq,981,0.1933302879333496
3txs,726,0.07006168365478516
3txt,199,0.02715611457824707
3txv,418,0.08091998100280762
3txx,4119,0.8676769733428955
3txy,365,0.035845041275024414
3txz,770,0.12084007263183594
4tx0,349,0.034130096435546875
4tx1,1340,0.09995198249816895
4tx2,470,0.0638430118560791
4tx3,1089,0.1599280834197998
4tx4,320,0.03174710273742676
4tx5,576,0.061781883239746094
4tx6,1414,0.16480493545532227
4tx7,626,0.05237293243408203
4tx8,673,0.0691080093383789
4tx9,585,0.052477121353149414
4txa,369,0.050425052642822266
4txc,558,0.08145308494567871
4txd,830,0.05930924415588379
4txe,499,0.05624580383300781
4txg,1699,0.17224335670471191
4txh,1924,0.22847914695739746
4txi,783,0.1366739273071289
4txj,2244,0.2747840881347656
4txk,621,0.10466694831848145
4txl,2292,0.2809782028198242
4txm,1025,0.11961793899536133
4txn,2452,0.28757500648498535
4txo,1930,0.30267882347106934
4txp,490,0.06133413314819336
4txq,552,0.05306220054626465
4txr,503,0.13077926635742188
4txs,2180,0.3557088375091553
4txt,798,0.09914422035217285
4txv,1072,0.10024094581604004
4txw,465,0.0800471305847168
4txy,741,0.13189291954040527
4txz,747,0.1573030948638916
5tx1,13378,2.326727867126465
5tx2,291,0.03479909896850586
5tx4,281,0.05717015266418457
5tx6,325,0.07076668739318848
5tx7,939,0.28126096725463867
5txc,1871,0.20424509048461914
5txe,2249,0.2463817596435547
5txg,652,0.08203887939453125
5txl,2256,0.4972386360168457
5txm,2225,0.47078609466552734
5txn,2211,0.5124590396881104
5txo,2205,0.49876904487609863
5txp,2138,0.537492036819458
5txq,2926,0.3447396755218506
5txu,638,0.06443905830383301
5txv,8201,1.9487991333007812
1ty0,922,0.09965920448303223
1ty2,788,0.0984799861907959
1ty4,453,0.16344070434570312
1ty8,419,0.03740215301513672
1ty9,832,0.06863522529602051
1tya,480,0.04770994186401367
1tyb,483,0.046547889709472656
1tyc,488,0.08559012413024902
1tyd,481,0.04718184471130371
1tye,2840,0.414837121963501
1tyf,3808,0.4570479393005371
1tyg,615,0.13849091529846191
1tyh,996,0.13166403770446777
1tyj,405,0.03816390037536621
1tyk,34,0.27481913566589355
1tyl,214,0.01617598533630371
1tym,202,0.018317699432373047
1tyn,345,0.03482174873352051
1tyo,1053,0.16818499565124512
1typ,1385,0.16263222694396973
1tyq,1877,0.29553914070129395
1tyr,353,0.03653097152709961
1tys,430,0.04375505447387695
1tyt,1365,0.19472289085388184
1tyu,765,0.07776594161987305
1tyv,767,0.08396792411804199
1tyw,761,0.12001395225524902
1tyx,760,0.07947397232055664
1tyy,651,0.08074307441711426
1tyz,1658,0.2270948886871338
2tys,1010,0.09879589080810547
3ty0,647,0.08121323585510254
3ty1,1956,0.27295470237731934
3ty2,738,0.12604975700378418
3ty3,1056,0.13027620315551758
3ty4,1223,0.18448805809020996
3ty5,978,0.15273308753967285
3ty6,1133,0.22307109832763672
3ty7,1079,0.17218589782714844
3ty8,878,0.19176077842712402
3ty9,1577,0.25127387046813965
3tya,563,0.09925079345703125
3tyb,558,0.09498071670532227
3tyc,609,0.14201784133911133
3tyd,578,0.09267091751098633
3tye,622,0.09540724754333496
3tyf,923,0.18059992790222168
3tyg,623,0.10536861419677734
3tyh,4268,0.49550914764404297
3tyi,609,0.04814887046813965
3tyj,242,0.019306182861328125
3tyk,582,0.059370994567871094
3tyl,1206,0.21610426902770996
3tym,1110,0.1813817024230957
3tyn,1148,0.16054391860961914
3tyo,1193,0.21337604522705078
3typ,631,0.05513286590576172
3tyq,2743,0.24358797073364258
3tyr,370,0.03218984603881836
3tys,206,0.031100988388061523
3tyt,435,0.04628276824951172
3tyu,577,0.08854389190673828
3tyv,2268,0.23242616653442383
3tyw,1690,0.2705230712890625
3tyx,929,0.12919902801513672
3tyy,164,0.028502941131591797
3tyz,814,0.15226197242736816
4ty0,1285,0.15155792236328125
4ty1,315,0.058657169342041016
4ty6,497,0.042135000228881836
4ty7,469,0.04289889335632324
4ty8,2184,0.3552408218383789
4ty9,2177,0.35730886459350586
4tya,2180,0.39112401008605957
