>> START_DIR: ./data/y/y0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1y00 |STR_LEN: 122 |STR_TIME: 7.6070029735565186
> STR_ID: 1y8z |STR_LEN: 1292 |STR_TIME: 1.6461730003356934
> STR_ID: 2y80 |STR_LEN: 527 |STR_TIME: 0.6158530712127686
> STR_ID: 2y81 |STR_LEN: 561 |STR_TIME: 0.630587100982666
> STR_ID: 2y82 |STR_LEN: 474 |STR_TIME: 0.6335501670837402
> STR_ID: 2y83 |STR_LEN: 2262 |STR_TIME: 6.983382940292358
> STR_ID: 2y84 |STR_LEN: 1809 |STR_TIME: 2.8843228816986084
> STR_ID: 2y85 |STR_LEN: 1144 |STR_TIME: 2.881024122238159
> STR_ID: 2y87 |STR_LEN: 401 |STR_TIME: 0.4727051258087158
> STR_ID: 2y88 |STR_LEN: 639 |STR_TIME: 0.9669880867004395
> STR_ID: 2y89 |STR_LEN: 373 |STR_TIME: 0.45441102981567383
> STR_ID: 2y8a |STR_LEN: 298 |STR_TIME: 0.42990779876708984
> STR_ID: 2y8b |STR_LEN: 416 |STR_TIME: 0.46322202682495117
> STR_ID: 2y8c |STR_LEN: 530 |STR_TIME: 0.7819879055023193
> STR_ID: 2y8d |STR_LEN: 396 |STR_TIME: 0.5679440498352051
> STR_ID: 2y8e |STR_LEN: 565 |STR_TIME: 1.2327489852905273
> STR_ID: 2y8f |STR_LEN: 738 |STR_TIME: 1.6297650337219238
> STR_ID: 2y8g |STR_LEN: 535 |STR_TIME: 0.8816142082214355
> STR_ID: 2y8h |STR_LEN: 611 |STR_TIME: 0.6240310668945312
> STR_ID: 2y8i |STR_LEN: 1018 |STR_TIME: 1.4064130783081055
> STR_ID: 2y8k |STR_LEN: 1119 |STR_TIME: 1.0263071060180664
> STR_ID: 2y8l |STR_LEN: 582 |STR_TIME: 1.7299392223358154
> STR_ID: 2y8n |STR_LEN: 4028 |STR_TIME: 3.7277438640594482
> STR_ID: 2y8o |STR_LEN: 640 |STR_TIME: 1.2340092658996582
> STR_ID: 2y8p |STR_LEN: 628 |STR_TIME: 0.7179989814758301
> STR_ID: 2y8q |STR_LEN: 537 |STR_TIME: 1.610823154449463
> STR_ID: 2y8r |STR_LEN: 2129 |STR_TIME: 2.8010311126708984
> STR_ID: 2y8s |STR_LEN: 1066 |STR_TIME: 1.565654993057251
> STR_ID: 2y8t |STR_LEN: 1464 |STR_TIME: 1.5977096557617188
> STR_ID: 2y8u |STR_LEN: 550 |STR_TIME: 1.333737850189209
> STR_ID: 2y8v |STR_LEN: 1696 |STR_TIME: 3.5585668087005615
> STR_ID: 2y8w |STR_LEN: 468 |STR_TIME: 0.923224925994873
> STR_ID: 2y8y |STR_LEN: 571 |STR_TIME: 0.9065442085266113
> STR_ID: 4y80 |STR_LEN: 7125 |STR_TIME: 20.316327333450317
> STR_ID: 4y81 |STR_LEN: 6966 |STR_TIME: 20.02051830291748
> STR_ID: 4y82 |STR_LEN: 6850 |STR_TIME: 19.948885917663574
> STR_ID: 4y83 |STR_LEN: 1064 |STR_TIME: 2.7124950885772705
> STR_ID: 4y84 |STR_LEN: 6727 |STR_TIME: 19.957135915756226
> STR_ID: 4y85 |STR_LEN: 1280 |STR_TIME: 2.9188270568847656
> STR_ID: 4y86 |STR_LEN: 909 |STR_TIME: 1.4273948669433594
> STR_ID: 4y87 |STR_LEN: 666 |STR_TIME: 1.2305049896240234
> STR_ID: 4y88 |STR_LEN: 226 |STR_TIME: 0.4734656810760498
> STR_ID: 4y89 |STR_LEN: 706 |STR_TIME: 1.5242266654968262
> STR_ID: 4y8a |STR_LEN: 345 |STR_TIME: 0.4788050651550293
> STR_ID: 4y8c |STR_LEN: 666 |STR_TIME: 1.240295171737671
> STR_ID: 4y8d |STR_LEN: 1166 |STR_TIME: 2.602843999862671
> STR_ID: 4y8e |STR_LEN: 833 |STR_TIME: 1.054427146911621
> STR_ID: 4y8f |STR_LEN: 628 |STR_TIME: 0.937471866607666
> STR_ID: 4y8g |STR_LEN: 6827 |STR_TIME: 19.848735094070435
> STR_ID: 4y8h |STR_LEN: 7329 |STR_TIME: 20.29262685775757
> STR_ID: 4y8i |STR_LEN: 6998 |STR_TIME: 19.96956706047058
> STR_ID: 4y8j |STR_LEN: 6806 |STR_TIME: 20.02501893043518
> STR_ID: 4y8k |STR_LEN: 6799 |STR_TIME: 19.865299940109253
> STR_ID: 4y8l |STR_LEN: 7525 |STR_TIME: 20.242861032485962
> STR_ID: 4y8m |STR_LEN: 6702 |STR_TIME: 19.85300302505493
> STR_ID: 4y8n |STR_LEN: 6954 |STR_TIME: 20.007923364639282
> STR_ID: 4y8o |STR_LEN: 6813 |STR_TIME: 19.830785036087036
> STR_ID: 4y8p |STR_LEN: 6667 |STR_TIME: 19.943693161010742
> STR_ID: 4y8q |STR_LEN: 7000 |STR_TIME: 20.13861870765686
> STR_ID: 4y8r |STR_LEN: 7021 |STR_TIME: 20.039968967437744
> STR_ID: 4y8s |STR_LEN: 6689 |STR_TIME: 20.04833722114563
> STR_ID: 4y8t |STR_LEN: 7129 |STR_TIME: 20.30521321296692
> STR_ID: 4y8u |STR_LEN: 6545 |STR_TIME: 19.686604022979736
> STR_ID: 4y8v |STR_LEN: 1913 |STR_TIME: 4.792143106460571
> STR_ID: 4y8w |STR_LEN: 1409 |STR_TIME: 2.438140869140625
> STR_ID: 4y8x |STR_LEN: 465 |STR_TIME: 0.5571520328521729
> STR_ID: 4y8y |STR_LEN: 326 |STR_TIME: 0.5158591270446777
> STR_ID: 4y8z |STR_LEN: 311 |STR_TIME: 0.49235033988952637
>> FINISH_DIR: ./data/y/y8/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 881 |DIR_TIME: 520.2752420902252 

>> START_DIR: ./data/y/y9/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1y90 |STR_LEN: 58 |STR_TIME: 0.2881779670715332
> STR_ID: 1y91 |STR_LEN: 477 |STR_TIME: 0.5741109848022461
> STR_ID: 1y92 |STR_LEN: 340 |STR_TIME: 0.4464268684387207
> STR_ID: 1y93 |STR_LEN: 451 |STR_TIME: 1.349134922027588
> STR_ID: 1y94 |STR_LEN: 350 |STR_TIME: 0.4561121463775635
> STR_ID: 1y95 |STR_LEN: 103 |STR_TIME: 0.29395318031311035
> STR_ID: 1y96 |STR_LEN: 448 |STR_TIME: 0.7168447971343994
> STR_ID: 1y97 |STR_LEN: 502 |STR_TIME: 0.7443311214447021
> STR_ID: 1y98 |STR_LEN: 273 |STR_TIME: 0.44124698638916016
> STR_ID: 1y99 |STR_LEN: 135 |STR_TIME: 0.30550408363342285
> STR_ID: 1y9a |STR_LEN: 1489 |STR_TIME: 2.4795830249786377
> STR_ID: 1y9b |STR_LEN: 282 |STR_TIME: 0.32448911666870117
> STR_ID: 1y9d |STR_LEN: 4112 |STR_TIME: 4.282501220703125
> STR_ID: 1y9e |STR_LEN: 2333 |STR_TIME: 3.3083009719848633
> STR_ID: 1y9f |STR_LEN: 147 |STR_TIME: 0.17316770553588867
> STR_ID: 1y9g |STR_LEN: 1278 |STR_TIME: 1.0995070934295654
> STR_ID: 1y9h |STR_LEN: 23 |STR_TIME: 1.3474640846252441
> STR_ID: 1y9i |STR_LEN: 1114 |STR_TIME: 1.186490774154663
> STR_ID: 1y9j |STR_LEN: 140 |STR_TIME: 8.99671983718872
> STR_ID: 1y9k |STR_LEN: 889 |STR_TIME: 1.1701109409332275
> STR_ID: 1y9l |STR_LEN: 210 |STR_TIME: 0.263624906539917
> STR_ID: 1y9m |STR_LEN: 1171 |STR_TIME: 1.2131121158599854
> STR_ID: 1y9o |STR_LEN: 103 |STR_TIME: 6.605780124664307
> STR_ID: 1y9q |STR_LEN: 300 |STR_TIME: 0.3854410648345947
> STR_ID: 1y9r |STR_LEN: 940 |STR_TIME: 0.974592924118042
> STR_ID: 1y9s |STR_LEN: 139 |STR_TIME: 0.1658310890197754
> STR_ID: 1y9t |STR_LEN: 165 |STR_TIME: 0.25316810607910156
> STR_ID: 1y9u |STR_LEN: 636 |STR_TIME: 1.0904748439788818
> STR_ID: 1y9w |STR_LEN: 530 |STR_TIME: 0.5706579685211182
> STR_ID: 1y9x |STR_LEN: 194 |STR_TIME: 12.291449069976807
> STR_ID: 1y9z |STR_LEN: 1426 |STR_TIME: 1.5319221019744873
> STR_ID: 2y90 |STR_LEN: 75 |STR_TIME: 0.15829181671142578
> STR_ID: 2y91 |STR_LEN: 773 |STR_TIME: 1.685250997543335
> STR_ID: 2y92 |STR_LEN: 128 |STR_TIME: 0.41728734970092773
> STR_ID: 2y93 |STR_LEN: 751 |STR_TIME: 1.631554126739502
> STR_ID: 2y95 |STR_LEN: 14 |STR_TIME: 1.0045909881591797
> STR_ID: 2y96 |STR_LEN: 484 |STR_TIME: 1.149596929550171
> STR_ID: 2y98 |STR_LEN: 797 |STR_TIME: 1.504676103591919
> STR_ID: 2y99 |STR_LEN: 787 |STR_TIME: 1.6418030261993408
> STR_ID: 2y9e |STR_LEN: 1014 |STR_TIME: 1.3848280906677246
> STR_ID: 2y9f |STR_LEN: 401 |STR_TIME: 0.5898377895355225
> STR_ID: 2y9g |STR_LEN: 414 |STR_TIME: 0.5949230194091797
> STR_ID: 2y9h |STR_LEN: 2215 |STR_TIME: 6.226653337478638
> STR_ID: 2y9j |STR_LEN: 10128 |STR_TIME: 15.247037887573242
> STR_ID: 2y9k |STR_LEN: 2055 |STR_TIME: 3.5220742225646973
> STR_ID: 2y9m |STR_LEN: 296 |STR_TIME: 0.9586880207061768
> STR_ID: 2y9n |STR_LEN: 509 |STR_TIME: 0.7518327236175537
> STR_ID: 2y9p |STR_LEN: 292 |STR_TIME: 0.5075373649597168
> STR_ID: 2y9q |STR_LEN: 914 |STR_TIME: 1.380478858947754
> STR_ID: 2y9r |STR_LEN: 144 |STR_TIME: 0.383587121963501
> STR_ID: 2y9t |STR_LEN: 82 |STR_TIME: 5.182166814804077
> STR_ID: 2y9u |STR_LEN: 149 |STR_TIME: 0.18542218208312988
> STR_ID: 2y9w |STR_LEN: 1456 |STR_TIME: 3.544757127761841
> STR_ID: 2y9x |STR_LEN: 2149 |STR_TIME: 6.64679479598999
> STR_ID: 2y9y |STR_LEN: 869 |STR_TIME: 2.801241159439087
> STR_ID: 2y9z |STR_LEN: 990 |STR_TIME: 3.7508559226989746
> STR_ID: 4y90 |STR_LEN: 1830 |STR_TIME: 4.853211879730225
> STR_ID: 4y91 |STR_LEN: 822 |STR_TIME: 1.4937281608581543
> STR_ID: 4y92 |STR_LEN: 75 |STR_TIME: 0.25226378440856934
> STR_ID: 4y93 |STR_LEN: 950 |STR_TIME: 1.6331501007080078
> STR_ID: 4y94 |STR_LEN: 670 |STR_TIME: 1.1769819259643555
> STR_ID: 4y95 |STR_LEN: 2048 |STR_TIME: 4.105974912643433
> STR_ID: 4y96 |STR_LEN: 1145 |STR_TIME: 1.8267860412597656
> STR_ID: 4y97 |STR_LEN: 2674 |STR_TIME: 4.333107948303223
> STR_ID: 4y98 |STR_LEN: 235 |STR_TIME: 1.103426218032837
> STR_ID: 4y99 |STR_LEN: 466 |STR_TIME: 1.2237677574157715
> STR_ID: 4y9a |STR_LEN: 1268 |STR_TIME: 1.7946839332580566
> STR_ID: 4y9b |STR_LEN: 477 |STR_TIME: 0.5710608959197998
> STR_ID: 4y9c |STR_LEN: 408 |STR_TIME: 0.5108561515808105
> STR_ID: 4y9d |STR_LEN: 248 |STR_TIME: 1.0739829540252686
> STR_ID: 4y9e |STR_LEN: 418 |STR_TIME: 0.5311880111694336
> STR_ID: 4y9f |STR_LEN: 413 |STR_TIME: 0.5069701671600342
> STR_ID: 4y9g |STR_LEN: 320 |STR_TIME: 0.48805999755859375
> STR_ID: 4y9h |STR_LEN: 337 |STR_TIME: 0.5134062767028809
> STR_ID: 4y9i |STR_LEN: 303 |STR_TIME: 0.32325100898742676
> STR_ID: 4y9j |STR_LEN: 2309 |STR_TIME: 4.340922832489014
> STR_ID: 4y9l |STR_LEN: 1749 |STR_TIME: 3.9687511920928955
> STR_ID: 4y9m |STR_LEN: 494 |STR_TIME: 0.9638850688934326
> STR_ID: 4y9n |STR_LEN: 398 |STR_TIME: 0.9036111831665039
> STR_ID: 4y9o |STR_LEN: 459 |STR_TIME: 0.935276985168457
> STR_ID: 4y9p |STR_LEN: 567 |STR_TIME: 1.6984920501708984
> STR_ID: 4y9r |STR_LEN: 1862 |STR_TIME: 2.318222999572754
> STR_ID: 4y9s |STR_LEN: 1121 |STR_TIME: 1.2825798988342285
> STR_ID: 4y9t |STR_LEN: 641 |STR_TIME: 1.566357135772705
> STR_ID: 4y9u |STR_LEN: 2289 |STR_TIME: 2.4163053035736084
> STR_ID: 4y9v |STR_LEN: 1987 |STR_TIME: 2.6736879348754883
> STR_ID: 4y9w |STR_LEN: 725 |STR_TIME: 1.2596361637115479
> STR_ID: 4y9x |STR_LEN: 352 |STR_TIME: 0.5962371826171875
> STR_ID: 4y9y |STR_LEN: 6634 |STR_TIME: 19.751271963119507
> STR_ID: 4y9z |STR_LEN: 6697 |STR_TIME: 20.0212459564209
>> FINISH_DIR: ./data/y/y9/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 971 |DIR_TIME: 212.28139996528625 

>> START_DIR: ./data/y/ya/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ya0 |STR_LEN: 1244 |STR_TIME: 1.7737631797790527
> STR_ID: 1ya3 |STR_LEN: 755 |STR_TIME: 1.432459831237793
> STR_ID: 1ya4 |STR_LEN: 1804 |STR_TIME: 2.697478771209717
> STR_ID: 1ya5 |STR_LEN: 668 |STR_TIME: 0.870074987411499
> STR_ID: 1ya6 |STR_LEN: 971 |STR_TIME: 1.5856640338897705
> STR_ID: 1ya7 |STR_LEN: 6223 |STR_TIME: 7.829347133636475
> STR_ID: 1ya8 |STR_LEN: 1961 |STR_TIME: 2.81919002532959
> STR_ID: 1ya9 |STR_LEN: 251 |STR_TIME: 0.363922119140625
> STR_ID: 1yaa |STR_LEN: 2372 |STR_TIME: 2.8731367588043213
> STR_ID: 1yab |STR_LEN: 172 |STR_TIME: 0.33533692359924316
> STR_ID: 1yac |STR_LEN: 677 |STR_TIME: 0.9091148376464844
> STR_ID: 1yad |STR_LEN: 1317 |STR_TIME: 1.4201879501342773
> STR_ID: 1yae |STR_LEN: 1616 |STR_TIME: 2.7250759601593018
> STR_ID: 1yaf |STR_LEN: 1021 |STR_TIME: 1.6157820224761963
> STR_ID: 1yag |STR_LEN: 928 |STR_TIME: 0.9866118431091309
> STR_ID: 1yah |STR_LEN: 2033 |STR_TIME: 2.787822961807251
> STR_ID: 1yai |STR_LEN: 816 |STR_TIME: 0.8282389640808105
> STR_ID: 1yaj |STR_LEN: 6930 |STR_TIME: 10.767623901367188
> STR_ID: 1yak |STR_LEN: 1070 |STR_TIME: 1.6246190071105957
> STR_ID: 1yal |STR_LEN: 440 |STR_TIME: 0.44578099250793457
> STR_ID: 1yam |STR_LEN: 293 |STR_TIME: 0.4028003215789795
> STR_ID: 1yan |STR_LEN: 308 |STR_TIME: 0.4155311584472656
> STR_ID: 1yao |STR_LEN: 318 |STR_TIME: 0.4274282455444336
> STR_ID: 1yap |STR_LEN: 283 |STR_TIME: 0.39969301223754883
> STR_ID: 1yaq |STR_LEN: 317 |STR_TIME: 0.5415658950805664
> STR_ID: 1yar |STR_LEN: 7992 |STR_TIME: 8.53014588356018
> STR_ID: 1yas |STR_LEN: 335 |STR_TIME: 0.517535924911499
> STR_ID: 1yat |STR_LEN: 155 |STR_TIME: 0.317547082901001
> STR_ID: 1yau |STR_LEN: 6104 |STR_TIME: 7.840583801269531
> STR_ID: 1yav |STR_LEN: 342 |STR_TIME: 0.5428478717803955
> STR_ID: 1yax |STR_LEN: 688 |STR_TIME: 1.0282862186431885
> STR_ID: 1yaz |STR_LEN: 301 |STR_TIME: 0.32109785079956055
> STR_ID: 2ya0 |STR_LEN: 1559 |STR_TIME: 1.5273449420928955
> STR_ID: 2ya1 |STR_LEN: 1709 |STR_TIME: 1.9454491138458252
> STR_ID: 2ya2 |STR_LEN: 918 |STR_TIME: 1.2907400131225586
> STR_ID: 2ya3 |STR_LEN: 615 |STR_TIME: 1.7354819774627686
> STR_ID: 2ya4 |STR_LEN: 1797 |STR_TIME: 1.8997907638549805
> STR_ID: 2ya5 |STR_LEN: 1492 |STR_TIME: 1.7790913581848145
> STR_ID: 2ya6 |STR_LEN: 1534 |STR_TIME: 1.8324639797210693
> STR_ID: 2ya7 |STR_LEN: 3179 |STR_TIME: 3.5981929302215576
> STR_ID: 2ya8 |STR_LEN: 1905 |STR_TIME: 1.9597859382629395
> STR_ID: 2ya9 |STR_LEN: 1014 |STR_TIME: 2.042602062225342
> STR_ID: 2yaa |STR_LEN: 956 |STR_TIME: 2.0797929763793945
> STR_ID: 2yab |STR_LEN: 1292 |STR_TIME: 3.2909114360809326
> STR_ID: 2yac |STR_LEN: 375 |STR_TIME: 0.5954251289367676
> STR_ID: 2yad |STR_LEN: 575 |STR_TIME: 1.5478200912475586
> STR_ID: 2yae |STR_LEN: 960 |STR_TIME: 1.0316638946533203
> STR_ID: 2yaf |STR_LEN: 974 |STR_TIME: 1.0110108852386475
> STR_ID: 2yah |STR_LEN: 968 |STR_TIME: 1.0699541568756104
> STR_ID: 2yaj |STR_LEN: 4016 |STR_TIME: 9.275119304656982
> STR_ID: 2yak |STR_LEN: 386 |STR_TIME: 0.9969639778137207
> STR_ID: 2yal |STR_LEN: 78 |STR_TIME: 0.29353976249694824
> STR_ID: 2yam |STR_LEN: 957 |STR_TIME: 1.0367331504821777
> STR_ID: 2yan |STR_LEN: 419 |STR_TIME: 0.7773361206054688
> STR_ID: 2yao |STR_LEN: 1002 |STR_TIME: 1.0916080474853516
> STR_ID: 2yap |STR_LEN: 970 |STR_TIME: 1.0277018547058105
> STR_ID: 2yaq |STR_LEN: 967 |STR_TIME: 1.0567131042480469
> STR_ID: 2yar |STR_LEN: 958 |STR_TIME: 1.017056941986084
> STR_ID: 2yas |STR_LEN: 595 |STR_TIME: 0.580101728439331
> STR_ID: 2yat |STR_LEN: 259 |STR_TIME: 0.7950501441955566
> STR_ID: 2yau |STR_LEN: 988 |STR_TIME: 1.7390332221984863
> STR_ID: 2yav |STR_LEN: 3224 |STR_TIME: 6.110091924667358
> STR_ID: 2yaw |STR_LEN: 2382 |STR_TIME: 6.007429838180542
> STR_ID: 2yax |STR_LEN: 2325 |STR_TIME: 5.993741750717163
> STR_ID: 2yay |STR_LEN: 315 |STR_TIME: 0.8432309627532959
> STR_ID: 2yaz |STR_LEN: 1080 |STR_TIME: 3.146014928817749
> STR_ID: 3yas |STR_LEN: 597 |STR_TIME: 0.5692939758300781
> STR_ID: 4ya0 |STR_LEN: 6695 |STR_TIME: 19.808740854263306
> STR_ID: 4ya1 |STR_LEN: 6705 |STR_TIME: 19.852144718170166
> STR_ID: 4ya2 |STR_LEN: 7067 |STR_TIME: 20.07767415046692
> STR_ID: 4ya3 |STR_LEN: 6847 |STR_TIME: 19.929015159606934
> STR_ID: 4ya4 |STR_LEN: 6719 |STR_TIME: 19.902443885803223
> STR_ID: 4ya5 |STR_LEN: 7325 |STR_TIME: 20.455716133117676
> STR_ID: 4ya6 |STR_LEN: 412 |STR_TIME: 1.3562729358673096
> STR_ID: 4ya7 |STR_LEN: 7278 |STR_TIME: 20.11814022064209
> STR_ID: 4ya8 |STR_LEN: 1325 |STR_TIME: 4.17143988609314
> STR_ID: 4ya9 |STR_LEN: 7191 |STR_TIME: 20.042638063430786
> STR_ID: 4yaa |STR_LEN: 731 |STR_TIME: 1.6605889797210693
> STR_ID: 4yab |STR_LEN: 764 |STR_TIME: 0.8965699672698975
> STR_ID: 4yac |STR_LEN: 402 |STR_TIME: 1.3104557991027832
> STR_ID: 4yad |STR_LEN: 710 |STR_TIME: 0.8152236938476562
> STR_ID: 4yae |STR_LEN: 1009 |STR_TIME: 2.256272077560425
> STR_ID: 4yaf |STR_LEN: 2308 |STR_TIME: 2.440092086791992
> STR_ID: 4yag |STR_LEN: 1193 |STR_TIME: 2.7823879718780518
> STR_ID: 4yah |STR_LEN: 605 |STR_TIME: 0.9334750175476074
> STR_ID: 4yai |STR_LEN: 1109 |STR_TIME: 2.725788116455078
> STR_ID: 4yaj |STR_LEN: 1531 |STR_TIME: 4.224637031555176
> STR_ID: 4yak |STR_LEN: 1399 |STR_TIME: 4.361466884613037
> STR_ID: 4yal |STR_LEN: 2449 |STR_TIME: 2.546696901321411
> STR_ID: 4yam |STR_LEN: 2164 |STR_TIME: 5.091225862503052
> STR_ID: 4yan |STR_LEN: 1174 |STR_TIME: 4.980468988418579
> STR_ID: 4yao |STR_LEN: 1483 |STR_TIME: 2.221357822418213
> STR_ID: 4yap |STR_LEN: 704 |STR_TIME: 1.5003528594970703
> STR_ID: 4yaq |STR_LEN: 1087 |STR_TIME: 1.5867509841918945
> STR_ID: 4yar |STR_LEN: 649 |STR_TIME: 0.8700909614562988
> STR_ID: 4yas |STR_LEN: 578 |STR_TIME: 0.566903829574585
> STR_ID: 4yat |STR_LEN: 683 |STR_TIME: 0.7727279663085938
> STR_ID: 4yau |STR_LEN: 1903 |STR_TIME: 2.433454751968384
> STR_ID: 4yav |STR_LEN: 598 |STR_TIME: 1.4465630054473877
> STR_ID: 4yaw |STR_LEN: 2392 |STR_TIME: 2.4969589710235596
> STR_ID: 4yax |STR_LEN: 750 |STR_TIME: 0.8359909057617188
> STR_ID: 4yay |STR_LEN: 394 |STR_TIME: 1.2518560886383057
> STR_ID: 4yaz |STR_LEN: 357 |STR_TIME: 1.572606086730957
> STR_ID: 5yas |STR_LEN: 603 |STR_TIME: 0.5690011978149414
> STR_ID: 6yas |STR_LEN: 381 |STR_TIME: 0.5026230812072754
> STR_ID: 7yas |STR_LEN: 563 |STR_TIME: 0.5579419136047363
>> FINISH_DIR: ./data/y/ya/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1077 |DIR_TIME: 364.35301995277405 

>> START_DIR: ./data/y/yb/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1yb0 |STR_LEN: 762 |STR_TIME: 0.8992049694061279
> STR_ID: 1yb1 |STR_LEN: 831 |STR_TIME: 0.9849281311035156
> STR_ID: 1yb2 |STR_LEN: 362 |STR_TIME: 0.4574458599090576
> STR_ID: 1yb3 |STR_LEN: 269 |STR_TIME: 0.3742239475250244
> STR_ID: 1yb4 |STR_LEN: 793 |STR_TIME: 1.0014739036560059
> STR_ID: 1yb5 |STR_LEN: 1345 |STR_TIME: 1.3155839443206787
> STR_ID: 1yb6 |STR_LEN: 545 |STR_TIME: 0.5636179447174072
> STR_ID: 1yb7 |STR_LEN: 531 |STR_TIME: 0.5462861061096191
> STR_ID: 1yb9 |STR_LEN: 145 |STR_TIME: 0.17014503479003906
> STR_ID: 1yba |STR_LEN: 2990 |STR_TIME: 3.1394639015197754
> STR_ID: 1ybc |STR_LEN: 119 |STR_TIME: 0.16756010055541992
> STR_ID: 1ybd |STR_LEN: 824 |STR_TIME: 1.179368019104004
> STR_ID: 1ybe |STR_LEN: 1156 |STR_TIME: 1.5845298767089844
> STR_ID: 1ybf |STR_LEN: 714 |STR_TIME: 1.1879489421844482
> STR_ID: 1ybg |STR_LEN: 2119 |STR_TIME: 2.7915468215942383
> STR_ID: 1ybh |STR_LEN: 872 |STR_TIME: 1.165492057800293
> STR_ID: 1ybi |STR_LEN: 1132 |STR_TIME: 1.1271240711212158
> STR_ID: 1ybj |STR_LEN: 178 |STR_TIME: 4.8834547996521
> STR_ID: 1ybk |STR_LEN: 698 |STR_TIME: 0.5154581069946289
> STR_ID: 1ybl |STR_LEN: 24 |STR_TIME: 0.18595004081726074
> STR_ID: 1ybm |STR_LEN: 857 |STR_TIME: 0.927699089050293
> STR_ID: 1ybn |STR_LEN: 24 |STR_TIME: 0.17646193504333496
> STR_ID: 1ybo |STR_LEN: 527 |STR_TIME: 0.6287860870361328
> STR_ID: 1ybq |STR_LEN: 1025 |STR_TIME: 1.4075658321380615
> STR_ID: 1ybr |STR_LEN: 24 |STR_TIME: 0.17337417602539062
> STR_ID: 1ybt |STR_LEN: 831 |STR_TIME: 1.1101670265197754
> STR_ID: 1ybu |STR_LEN: 885 |STR_TIME: 1.1458768844604492
> STR_ID: 1ybv |STR_LEN: 544 |STR_TIME: 0.9049370288848877
> STR_ID: 1ybw |STR_LEN: 604 |STR_TIME: 0.8544282913208008
> STR_ID: 1ybx |STR_LEN: 277 |STR_TIME: 0.3893749713897705
> STR_ID: 1yby |STR_LEN: 557 |STR_TIME: 0.7690041065216064
> STR_ID: 1ybz |STR_LEN: 140 |STR_TIME: 0.19566893577575684
> STR_ID: 2yb0 |STR_LEN: 1150 |STR_TIME: 3.204378843307495
> STR_ID: 2yb1 |STR_LEN: 560 |STR_TIME: 0.9338600635528564
> STR_ID: 2yb4 |STR_LEN: 480 |STR_TIME: 0.8846039772033691
> STR_ID: 2yb5 |STR_LEN: 617 |STR_TIME: 1.4465162754058838
> STR_ID: 2yb6 |STR_LEN: 287 |STR_TIME: 0.6003248691558838
> STR_ID: 2yb7 |STR_LEN: 782 |STR_TIME: 0.6878101825714111
> STR_ID: 2yb8 |STR_LEN: 535 |STR_TIME: 0.7394771575927734
> STR_ID: 2yb9 |STR_LEN: 1180 |STR_TIME: 1.3162322044372559
> STR_ID: 2yba |STR_LEN: 942 |STR_TIME: 1.411311149597168
> STR_ID: 2ybb |STR_LEN: 11494 |STR_TIME: 16.436025857925415
> STR_ID: 2ybd |STR_LEN: 428 |STR_TIME: 0.7543540000915527
> STR_ID: 2ybe |STR_LEN: 531 |STR_TIME: 1.2933571338653564
> STR_ID: 2ybf |STR_LEN: 260 |STR_TIME: 0.7613637447357178
> STR_ID: 2ybg |STR_LEN: 1421 |STR_TIME: 1.4885079860687256
> STR_ID: 2ybh |STR_LEN: 207 |STR_TIME: 0.30039119720458984
> STR_ID: 2ybi |STR_LEN: 197 |STR_TIME: 0.2964479923248291
> STR_ID: 2ybj |STR_LEN: 184 |STR_TIME: 0.2902698516845703
> STR_ID: 2ybk |STR_LEN: 894 |STR_TIME: 1.2951500415802002
> STR_ID: 2ybl |STR_LEN: 178 |STR_TIME: 0.29818201065063477
> STR_ID: 2ybm |STR_LEN: 174 |STR_TIME: 0.28872179985046387
> STR_ID: 2ybn |STR_LEN: 162 |STR_TIME: 0.27798914909362793
> STR_ID: 2ybo |STR_LEN: 444 |STR_TIME: 0.8217401504516602
> STR_ID: 2ybp |STR_LEN: 1343 |STR_TIME: 1.4826908111572266
> STR_ID: 2ybq |STR_LEN: 373 |STR_TIME: 0.8003180027008057
> STR_ID: 2ybr |STR_LEN: 1095 |STR_TIME: 1.4993221759796143
> STR_ID: 2ybs |STR_LEN: 1203 |STR_TIME: 1.4266929626464844
> STR_ID: 2ybt |STR_LEN: 3337 |STR_TIME: 4.234365940093994
> STR_ID: 2ybu |STR_LEN: 3393 |STR_TIME: 4.265980958938599
> STR_ID: 2ybv |STR_LEN: 5103 |STR_TIME: 7.391160726547241
> STR_ID: 2ybx |STR_LEN: 756 |STR_TIME: 1.2419099807739258
> STR_ID: 2yby |STR_LEN: 253 |STR_TIME: 0.4647359848022461
> STR_ID: 4yb0 |STR_LEN: 219 |STR_TIME: 1.5460429191589355
> STR_ID: 4yb1 |STR_LEN: 196 |STR_TIME: 1.1099908351898193
