>> START_DIR: ./data/m/m0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1m00 |STR_LEN: 1324 |STR_TIME: 2.5288760662078857
> STR_ID: 1mje |STR_LEN: 648 |STR_TIME: 1.2576556205749512
> STR_ID: 1mjf |STR_LEN: 741 |STR_TIME: 1.0574407577514648
> STR_ID: 1mjg |STR_LEN: 6855 |STR_TIME: 10.100675106048584
> STR_ID: 1mjh |STR_LEN: 575 |STR_TIME: 0.6811580657958984
> STR_ID: 1mji |STR_LEN: 620 |STR_TIME: 1.0653212070465088
> STR_ID: 1mjj |STR_LEN: 1773 |STR_TIME: 1.8763689994812012
> STR_ID: 1mjk |STR_LEN: 321 |STR_TIME: 0.4410438537597656
> STR_ID: 1mjl |STR_LEN: 322 |STR_TIME: 0.46056509017944336
> STR_ID: 1mjm |STR_LEN: 405 |STR_TIME: 0.5843031406402588
> STR_ID: 1mjn |STR_LEN: 502 |STR_TIME: 0.46334385871887207
> STR_ID: 1mjo |STR_LEN: 969 |STR_TIME: 1.1363680362701416
> STR_ID: 1mjp |STR_LEN: 227 |STR_TIME: 0.5089209079742432
> STR_ID: 1mjq |STR_LEN: 1102 |STR_TIME: 2.0329349040985107
> STR_ID: 1mjs |STR_LEN: 373 |STR_TIME: 0.39954710006713867
> STR_ID: 1mjt |STR_LEN: 1083 |STR_TIME: 1.476653814315796
> STR_ID: 1mju |STR_LEN: 1372 |STR_TIME: 1.8737268447875977
> STR_ID: 1mjv |STR_LEN: 403 |STR_TIME: 0.4472477436065674
> STR_ID: 1mjw |STR_LEN: 510 |STR_TIME: 0.6994600296020508
> STR_ID: 1mjx |STR_LEN: 523 |STR_TIME: 0.7422637939453125
> STR_ID: 1mjy |STR_LEN: 565 |STR_TIME: 0.7042031288146973
> STR_ID: 1mjz |STR_LEN: 235 |STR_TIME: 0.35883498191833496
> STR_ID: 2mj0 |STR_LEN: 66 |STR_TIME: 4.295352935791016
> STR_ID: 2mj1 |STR_LEN: 18 |STR_TIME: 0.649975061416626
> STR_ID: 2mj2 |STR_LEN: 36 |STR_TIME: 2.0390820503234863
> STR_ID: 2mj3 |STR_LEN: 116 |STR_TIME: 3.2827861309051514
> STR_ID: 2mj4 |STR_LEN: 61 |STR_TIME: 3.7938268184661865
> STR_ID: 2mj5 |STR_LEN: 128 |STR_TIME: 0.47977709770202637
> STR_ID: 2mj6 |STR_LEN: 90 |STR_TIME: 5.58614706993103
> STR_ID: 2mj7 |STR_LEN: 141 |STR_TIME: 9.267638921737671
> STR_ID: 2mj8 |STR_LEN: 64 |STR_TIME: 4.293897867202759
> STR_ID: 2mj9 |STR_LEN: 39 |STR_TIME: 1.2189161777496338
> STR_ID: 2mja |STR_LEN: 126 |STR_TIME: 8.144777297973633
> STR_ID: 2mjb |STR_LEN: 76 |STR_TIME: 5.089244365692139
> STR_ID: 2mjc |STR_LEN: 25 |STR_TIME: 1.217505931854248
> STR_ID: 2mjd |STR_LEN: 116 |STR_TIME: 7.122475862503052
> STR_ID: 2mje |STR_LEN: 116 |STR_TIME: 6.747268915176392
> STR_ID: 2mjf |STR_LEN: 135 |STR_TIME: 9.058101892471313
> STR_ID: 2mjg |STR_LEN: 92 |STR_TIME: 2.954888105392456
> STR_ID: 2mjh |STR_LEN: 152 |STR_TIME: 11.03813910484314
> STR_ID: 2mji |STR_LEN: 132 |STR_TIME: 4.5478808879852295
> STR_ID: 2mjj |STR_LEN: 30 |STR_TIME: 1.992635726928711
> STR_ID: 2mjk |STR_LEN: 41 |STR_TIME: 1.2893409729003906
> STR_ID: 2mjl |STR_LEN: 197 |STR_TIME: 6.50832986831665
> STR_ID: 2mjm |STR_LEN: 101 |STR_TIME: 6.743013858795166
> STR_ID: 2mjn |STR_LEN: 186 |STR_TIME: 5.966278791427612
> STR_ID: 2mjo |STR_LEN: 82 |STR_TIME: 2.6838107109069824
> STR_ID: 2mjp |STR_LEN: 530 |STR_TIME: 0.749708890914917
> STR_ID: 2mjq |STR_LEN: 77 |STR_TIME: 17.403499126434326
> STR_ID: 2mjr |STR_LEN: 77 |STR_TIME: 17.622431993484497
> STR_ID: 2mjs |STR_LEN: 77 |STR_TIME: 17.914096117019653
> STR_ID: 2mjt |STR_LEN: 77 |STR_TIME: 17.656954288482666
> STR_ID: 2mju |STR_LEN: 207 |STR_TIME: 13.696516275405884
> STR_ID: 2mjv |STR_LEN: 140 |STR_TIME: 9.441652059555054
> STR_ID: 2mjw |STR_LEN: 390 |STR_TIME: 12.555927038192749
> STR_ID: 2mjx |STR_LEN: 28 |STR_TIME: 1.5243289470672607
> STR_ID: 2mjy |STR_LEN: 57 |STR_TIME: 3.676236867904663
> STR_ID: 2mjz |STR_LEN: 1750 |STR_TIME: 16.199532985687256
> STR_ID: 3mj0 |STR_LEN: 160 |STR_TIME: 0.37088608741760254
> STR_ID: 3mj1 |STR_LEN: 315 |STR_TIME: 0.4729187488555908
> STR_ID: 3mj2 |STR_LEN: 427 |STR_TIME: 0.5702879428863525
> STR_ID: 3mj3 |STR_LEN: 47 |STR_TIME: 0.2627251148223877
> STR_ID: 3mj4 |STR_LEN: 4289 |STR_TIME: 7.359106063842773
> STR_ID: 3mj5 |STR_LEN: 697 |STR_TIME: 1.1454472541809082
> STR_ID: 3mj6 |STR_LEN: 369 |STR_TIME: 0.8855187892913818
> STR_ID: 3mj7 |STR_LEN: 426 |STR_TIME: 1.4604949951171875
> STR_ID: 3mj8 |STR_LEN: 840 |STR_TIME: 2.6006369590759277
> STR_ID: 3mj9 |STR_LEN: 656 |STR_TIME: 2.1056339740753174
> STR_ID: 3mja |STR_LEN: 47 |STR_TIME: 0.264697790145874
> STR_ID: 3mjb |STR_LEN: 47 |STR_TIME: 0.3616938591003418
> STR_ID: 3mjc |STR_LEN: 1453 |STR_TIME: 3.063839912414551
> STR_ID: 3mjd |STR_LEN: 1520 |STR_TIME: 1.7161242961883545
> STR_ID: 3mje |STR_LEN: 1415 |STR_TIME: 3.0680859088897705
> STR_ID: 3mjf |STR_LEN: 953 |STR_TIME: 1.7510690689086914
> STR_ID: 3mjg |STR_LEN: 1929 |STR_TIME: 1.7351438999176025
> STR_ID: 3mjh |STR_LEN: 720 |STR_TIME: 0.8530521392822266
> STR_ID: 3mji |STR_LEN: 1653 |STR_TIME: 2.432046890258789
> STR_ID: 3mjk |STR_LEN: 1507 |STR_TIME: 1.6387922763824463
> STR_ID: 3mjl |STR_LEN: 879 |STR_TIME: 1.2261300086975098
> STR_ID: 3mjm |STR_LEN: 1197 |STR_TIME: 1.4517371654510498
> STR_ID: 3mjn |STR_LEN: 592 |STR_TIME: 0.7394559383392334
> STR_ID: 3mjo |STR_LEN: 1208 |STR_TIME: 2.20725679397583
> STR_ID: 3mjp |STR_LEN: 614 |STR_TIME: 1.0588679313659668
> STR_ID: 3mjq |STR_LEN: 231 |STR_TIME: 0.7534279823303223
> STR_ID: 3mjr |STR_LEN: 971 |STR_TIME: 1.7606658935546875
> STR_ID: 3mjs |STR_LEN: 1463 |STR_TIME: 3.2305381298065186
> STR_ID: 3mjt |STR_LEN: 1502 |STR_TIME: 3.1474709510803223
> STR_ID: 3mju |STR_LEN: 291 |STR_TIME: 0.5546529293060303
> STR_ID: 3mjv |STR_LEN: 1486 |STR_TIME: 3.137638807296753
> STR_ID: 3mjw |STR_LEN: 820 |STR_TIME: 1.5148670673370361
> STR_ID: 3mjx |STR_LEN: 1193 |STR_TIME: 1.4561841487884521
> STR_ID: 3mjy |STR_LEN: 1081 |STR_TIME: 1.278169870376587
> STR_ID: 3mjz |STR_LEN: 2565 |STR_TIME: 2.93588924407959
> STR_ID: 4mj0 |STR_LEN: 2609 |STR_TIME: 4.824604034423828
> STR_ID: 4mj1 |STR_LEN: 2156 |STR_TIME: 4.927779912948608
> STR_ID: 4mj2 |STR_LEN: 1665 |STR_TIME: 4.189863920211792
> STR_ID: 4mj3 |STR_LEN: 2272 |STR_TIME: 4.270689010620117
> STR_ID: 4mj4 |STR_LEN: 730 |STR_TIME: 2.1059751510620117
> STR_ID: 4mj5 |STR_LEN: 606 |STR_TIME: 1.417410135269165
> STR_ID: 4mj6 |STR_LEN: 483 |STR_TIME: 1.3508241176605225
> STR_ID: 4mj7 |STR_LEN: 333 |STR_TIME: 0.6673469543457031
> STR_ID: 4mj8 |STR_LEN: 832 |STR_TIME: 1.9201200008392334
> STR_ID: 4mj9 |STR_LEN: 129 |STR_TIME: 0.27778005599975586
> STR_ID: 4mja |STR_LEN: 161 |STR_TIME: 0.3824307918548584
> STR_ID: 4mjb |STR_LEN: 152 |STR_TIME: 0.3888251781463623
> STR_ID: 4mjc |STR_LEN: 193 |STR_TIME: 0.40050697326660156
> STR_ID: 4mjd |STR_LEN: 550 |STR_TIME: 0.9554879665374756
> STR_ID: 4mje |STR_LEN: 207 |STR_TIME: 0.5444958209991455
> STR_ID: 4mjf |STR_LEN: 363 |STR_TIME: 0.8986060619354248
> STR_ID: 4mjg |STR_LEN: 370 |STR_TIME: 1.1759839057922363
> STR_ID: 4mjh |STR_LEN: 181 |STR_TIME: 0.6258466243743896
> STR_ID: 4mji |STR_LEN: 1632 |STR_TIME: 5.366063117980957
> STR_ID: 4mjj |STR_LEN: 205 |STR_TIME: 0.29757213592529297
> STR_ID: 4mjk |STR_LEN: 706 |STR_TIME: 0.9364171028137207
> STR_ID: 4mjl |STR_LEN: 2552 |STR_TIME: 2.877898931503296
> STR_ID: 4mjm |STR_LEN: 1785 |STR_TIME: 4.128790616989136
> STR_ID: 4mjn |STR_LEN: 1036 |STR_TIME: 2.220111131668091
> STR_ID: 4mjo |STR_LEN: 3210 |STR_TIME: 4.680269002914429
> STR_ID: 4mjp |STR_LEN: 1294 |STR_TIME: 1.4915070533752441
> STR_ID: 4mjq |STR_LEN: 1388 |STR_TIME: 1.592297077178955
> STR_ID: 4mjr |STR_LEN: 1346 |STR_TIME: 1.5106971263885498
> STR_ID: 4mjs |STR_LEN: 2461 |STR_TIME: 3.812775135040283
> STR_ID: 4mjt |STR_LEN: 2886 |STR_TIME: 4.146254062652588
> STR_ID: 4mju |STR_LEN: 675 |STR_TIME: 0.8383228778839111
> STR_ID: 4mjv |STR_LEN: 553 |STR_TIME: 0.7902719974517822
> STR_ID: 4mjw |STR_LEN: 1807 |STR_TIME: 3.658043146133423
> STR_ID: 4mjx |STR_LEN: 1600 |STR_TIME: 2.699366807937622
> STR_ID: 4mjy |STR_LEN: 524 |STR_TIME: 0.5086350440979004
> STR_ID: 4mjz |STR_LEN: 657 |STR_TIME: 1.8536219596862793
> STR_ID: 5mj0 |STR_LEN: 159 |STR_TIME: 0.35220909118652344
> STR_ID: 5mj1 |STR_LEN: 140 |STR_TIME: 0.3677330017089844
> STR_ID: 5mj2 |STR_LEN: 124 |STR_TIME: 0.3594980239868164
> STR_ID: 5mj3 |STR_LEN: 971 |STR_TIME: 2.897623062133789
> STR_ID: 5mj4 |STR_LEN: 537 |STR_TIME: 2.6286208629608154
> STR_ID: 5mj6 |STR_LEN: 2060 |STR_TIME: 3.511525869369507
> STR_ID: 5mj7 |STR_LEN: 1023 |STR_TIME: 2.101552963256836
> STR_ID: 5mja |STR_LEN: 893 |STR_TIME: 1.84273099899292
> STR_ID: 5mjb |STR_LEN: 785 |STR_TIME: 1.7780003547668457
> STR_ID: 5mje |STR_LEN: 254 |STR_TIME: 0.7736561298370361
> STR_ID: 5mjh |STR_LEN: 1361 |STR_TIME: 1.341310977935791
> STR_ID: 5mji |STR_LEN: 424 |STR_TIME: 0.5619862079620361
> STR_ID: 5mjk |STR_LEN: 1613 |STR_TIME: 4.103449821472168
> STR_ID: 5mju |STR_LEN: 399 |STR_TIME: 1.235659122467041
> STR_ID: 5mjv |STR_LEN: 694 |STR_TIME: 1.3349800109863281
> STR_ID: 5mjx |STR_LEN: 15 |STR_TIME: 0.9348001480102539
>> FINISH_DIR: ./data/m/mj/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3004 |DIR_TIME: 455.68217420578003 

>> START_DIR: ./data/m/mk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1mk0 |STR_LEN: 288 |STR_TIME: 0.2818419933319092
> STR_ID: 1mk1 |STR_LEN: 289 |STR_TIME: 0.3996732234954834
> STR_ID: 1mk2 |STR_LEN: 239 |STR_TIME: 0.457230806350708
> STR_ID: 1mk3 |STR_LEN: 178 |STR_TIME: 5.557518005371094
> STR_ID: 1mk4 |STR_LEN: 639 |STR_TIME: 0.7195029258728027
> STR_ID: 1mk5 |STR_LEN: 482 |STR_TIME: 0.8839759826660156
> STR_ID: 1mk6 |STR_LEN: 20 |STR_TIME: 0.182844877243042
> STR_ID: 1mk7 |STR_LEN: 631 |STR_TIME: 0.8134949207305908
> STR_ID: 1mk8 |STR_LEN: 898 |STR_TIME: 0.7644081115722656
> STR_ID: 1mk9 |STR_LEN: 844 |STR_TIME: 1.521409034729004
> STR_ID: 1mka |STR_LEN: 630 |STR_TIME: 0.7015972137451172
> STR_ID: 1mkb |STR_LEN: 505 |STR_TIME: 0.7446777820587158
> STR_ID: 1mkc |STR_LEN: 43 |STR_TIME: 0.16347408294677734
> STR_ID: 1mkd |STR_LEN: 3984 |STR_TIME: 7.173765659332275
> STR_ID: 1mke |STR_LEN: 144 |STR_TIME: 9.929216861724854
> STR_ID: 1mkf |STR_LEN: 1074 |STR_TIME: 1.3934948444366455
> STR_ID: 1mkg |STR_LEN: 510 |STR_TIME: 0.7384998798370361
> STR_ID: 1mkh |STR_LEN: 122 |STR_TIME: 0.2162470817565918
> STR_ID: 1mki |STR_LEN: 959 |STR_TIME: 1.219602108001709
> STR_ID: 1mkj |STR_LEN: 347 |STR_TIME: 0.6656398773193359
> STR_ID: 1mkk |STR_LEN: 392 |STR_TIME: 0.742974042892456
> STR_ID: 1mkl |STR_LEN: 20 |STR_TIME: 0.33792686462402344
> STR_ID: 1mkm |STR_LEN: 607 |STR_TIME: 0.968116044998169
> STR_ID: 1mkn |STR_LEN: 59 |STR_TIME: 0.2165510654449463
> STR_ID: 1mko |STR_LEN: 910 |STR_TIME: 1.1458261013031006
> STR_ID: 1mkp |STR_LEN: 186 |STR_TIME: 0.3204190731048584
> STR_ID: 1mkq |STR_LEN: 796 |STR_TIME: 0.7262461185455322
> STR_ID: 1mkr |STR_LEN: 723 |STR_TIME: 0.6923227310180664
> STR_ID: 1mks |STR_LEN: 201 |STR_TIME: 0.2857799530029297
> STR_ID: 1mkt |STR_LEN: 230 |STR_TIME: 0.28747010231018066
> STR_ID: 1mku |STR_LEN: 204 |STR_TIME: 0.284512996673584
> STR_ID: 1mkv |STR_LEN: 213 |STR_TIME: 0.28447985649108887
> STR_ID: 1mkw |STR_LEN: 776 |STR_TIME: 1.1768150329589844
> STR_ID: 1mkx |STR_LEN: 950 |STR_TIME: 1.179872989654541
> STR_ID: 1mky |STR_LEN: 659 |STR_TIME: 0.8915042877197266
> STR_ID: 1mkz |STR_LEN: 586 |STR_TIME: 0.7314770221710205
> STR_ID: 2mk0 |STR_LEN: 88 |STR_TIME: 2.5875022411346436
> STR_ID: 2mk1 |STR_LEN: 4 |STR_TIME: 0.39830780029296875
> STR_ID: 2mk2 |STR_LEN: 109 |STR_TIME: 7.079559087753296
> STR_ID: 2mk3 |STR_LEN: 68 |STR_TIME: 4.473289966583252
> STR_ID: 2mk4 |STR_LEN: 130 |STR_TIME: 8.157384872436523
> STR_ID: 2mk5 |STR_LEN: 131 |STR_TIME: 8.200373888015747
> STR_ID: 2mk6 |STR_LEN: 90 |STR_TIME: 6.3074328899383545
> STR_ID: 2mk7 |STR_LEN: 15 |STR_TIME: 0.8811359405517578
> STR_ID: 2mk9 |STR_LEN: 68 |STR_TIME: 2.3782310485839844
> STR_ID: 2mka |STR_LEN: 102 |STR_TIME: 3.787832736968994
> STR_ID: 2mkb |STR_LEN: 25 |STR_TIME: 2.426839828491211
> STR_ID: 2mkc |STR_LEN: 174 |STR_TIME: 11.269920825958252
> STR_ID: 2mkd |STR_LEN: 61 |STR_TIME: 4.197955846786499
> STR_ID: 2mke |STR_LEN: 63 |STR_TIME: 5.468023777008057
> STR_ID: 2mkf |STR_LEN: 62 |STR_TIME: 3.943408727645874
> STR_ID: 2mkg |STR_LEN: 63 |STR_TIME: 3.874267816543579
> STR_ID: 2mkh |STR_LEN: 212 |STR_TIME: 14.04397177696228
> STR_ID: 2mki |STR_LEN: 208 |STR_TIME: 14.139500141143799
> STR_ID: 2mkj |STR_LEN: 202 |STR_TIME: 13.205569982528687
> STR_ID: 2mkk |STR_LEN: 218 |STR_TIME: 7.500264883041382
> STR_ID: 2mkl |STR_LEN: 105 |STR_TIME: 3.4593071937561035
> STR_ID: 2mkm |STR_LEN: 11 |STR_TIME: 0.7818880081176758
> STR_ID: 2mkn |STR_LEN: 83 |STR_TIME: 0.4335920810699463
> STR_ID: 2mko |STR_LEN: 12 |STR_TIME: 0.789898157119751
> STR_ID: 2mkp |STR_LEN: 107 |STR_TIME: 3.5900001525878906
> STR_ID: 2mkr |STR_LEN: 128 |STR_TIME: 8.413387060165405
> STR_ID: 2mks |STR_LEN: 92 |STR_TIME: 5.931904077529907
> STR_ID: 2mkv |STR_LEN: 64 |STR_TIME: 2.120620012283325
> STR_ID: 2mkw |STR_LEN: 111 |STR_TIME: 6.7516889572143555
> STR_ID: 2mkx |STR_LEN: 51 |STR_TIME: 1.6584620475769043
> STR_ID: 2mky |STR_LEN: 58 |STR_TIME: 3.8053719997406006
> STR_ID: 2mkz |STR_LEN: 141 |STR_TIME: 8.514201164245605
> STR_ID: 3mk0 |STR_LEN: 1020 |STR_TIME: 1.883894920349121
> STR_ID: 3mk1 |STR_LEN: 1068 |STR_TIME: 1.9717440605163574
> STR_ID: 3mk2 |STR_LEN: 1055 |STR_TIME: 1.9005661010742188
> STR_ID: 3mk3 |STR_LEN: 9319 |STR_TIME: 15.448855876922607
> STR_ID: 3mk4 |STR_LEN: 369 |STR_TIME: 1.0620739459991455
> STR_ID: 3mk5 |STR_LEN: 302 |STR_TIME: 0.3860900402069092
> STR_ID: 3mk6 |STR_LEN: 1936 |STR_TIME: 2.8030121326446533
> STR_ID: 3mk7 |STR_LEN: 4023 |STR_TIME: 12.997499227523804
> STR_ID: 3mk8 |STR_LEN: 230 |STR_TIME: 0.6337120532989502
> STR_ID: 3mk9 |STR_LEN: 250 |STR_TIME: 0.37673401832580566
> STR_ID: 3mka |STR_LEN: 6680 |STR_TIME: 11.201177835464478
> STR_ID: 3mkb |STR_LEN: 946 |STR_TIME: 1.1284050941467285
> STR_ID: 3mkc |STR_LEN: 532 |STR_TIME: 0.7665281295776367
> STR_ID: 3mkd |STR_LEN: 1019 |STR_TIME: 1.5043621063232422
> STR_ID: 3mke |STR_LEN: 488 |STR_TIME: 0.5777480602264404
> STR_ID: 3mkf |STR_LEN: 451 |STR_TIME: 0.5802721977233887
> STR_ID: 3mkg |STR_LEN: 323 |STR_TIME: 0.47264695167541504
> STR_ID: 3mkh |STR_LEN: 3143 |STR_TIME: 3.3258183002471924
> STR_ID: 3mki |STR_LEN: 920 |STR_TIME: 1.8371860980987549
> STR_ID: 3mkj |STR_LEN: 706 |STR_TIME: 0.8008589744567871
> STR_ID: 3mkk |STR_LEN: 2239 |STR_TIME: 2.7724711894989014
> STR_ID: 3mkl |STR_LEN: 427 |STR_TIME: 0.8447060585021973
> STR_ID: 3mkm |STR_LEN: 1748 |STR_TIME: 3.9334468841552734
> STR_ID: 3mkn |STR_LEN: 1795 |STR_TIME: 4.11641788482666
> STR_ID: 3mko |STR_LEN: 199 |STR_TIME: 0.29665517807006836
> STR_ID: 3mkp |STR_LEN: 804 |STR_TIME: 1.3523461818695068
> STR_ID: 3mkq |STR_LEN: 3231 |STR_TIME: 5.323649168014526
> STR_ID: 3mkr |STR_LEN: 645 |STR_TIME: 1.1252708435058594
> STR_ID: 3mks |STR_LEN: 1208 |STR_TIME: 3.904057264328003
> STR_ID: 3mkt |STR_LEN: 920 |STR_TIME: 1.6435341835021973
> STR_ID: 3mku |STR_LEN: 922 |STR_TIME: 1.6291429996490479
> STR_ID: 3mkv |STR_LEN: 4128 |STR_TIME: 5.947692632675171
> STR_ID: 3mkw |STR_LEN: 275 |STR_TIME: 0.6383471488952637
> STR_ID: 3mky |STR_LEN: 275 |STR_TIME: 0.6638052463531494
> STR_ID: 3mkz |STR_LEN: 532 |STR_TIME: 1.1637299060821533
> STR_ID: 4mk0 |STR_LEN: 1162 |STR_TIME: 3.5337371826171875
> STR_ID: 4mk1 |STR_LEN: 343 |STR_TIME: 1.1511249542236328
> STR_ID: 4mk2 |STR_LEN: 420 |STR_TIME: 1.1110339164733887
> STR_ID: 4mk3 |STR_LEN: 415 |STR_TIME: 1.149034023284912
> STR_ID: 4mk4 |STR_LEN: 868 |STR_TIME: 1.3687291145324707
> STR_ID: 4mk5 |STR_LEN: 377 |STR_TIME: 1.1837239265441895
> STR_ID: 4mk6 |STR_LEN: 223 |STR_TIME: 0.6746799945831299
> STR_ID: 4mk7 |STR_LEN: 1346 |STR_TIME: 2.0958118438720703
> STR_ID: 4mk8 |STR_LEN: 1754 |STR_TIME: 2.202702045440674
> STR_ID: 4mk9 |STR_LEN: 2098 |STR_TIME: 2.3548810482025146
> STR_ID: 4mka |STR_LEN: 2051 |STR_TIME: 2.243878126144409
> STR_ID: 4mkb |STR_LEN: 2020 |STR_TIME: 2.2866368293762207
> STR_ID: 4mkc |STR_LEN: 481 |STR_TIME: 1.1269710063934326
> STR_ID: 4mkf |STR_LEN: 918 |STR_TIME: 1.6110458374023438
> STR_ID: 4mkg |STR_LEN: 541 |STR_TIME: 0.8590090274810791
> STR_ID: 4mkh |STR_LEN: 358 |STR_TIME: 0.837893009185791
> STR_ID: 4mki |STR_LEN: 768 |STR_TIME: 1.2023589611053467
> STR_ID: 4mkj |STR_LEN: 652 |STR_TIME: 0.8314261436462402
> STR_ID: 4mkk |STR_LEN: 739 |STR_TIME: 1.5087387561798096
> STR_ID: 4mkm |STR_LEN: 534 |STR_TIME: 1.0700318813323975
> STR_ID: 4mkn |STR_LEN: 510 |STR_TIME: 0.576106071472168
> STR_ID: 4mko |STR_LEN: 2289 |STR_TIME: 2.1815648078918457
> STR_ID: 4mkp |STR_LEN: 437 |STR_TIME: 1.158355951309204
> STR_ID: 4mkq |STR_LEN: 644 |STR_TIME: 0.7538301944732666
> STR_ID: 4mkr |STR_LEN: 1332 |STR_TIME: 3.7244770526885986
> STR_ID: 4mks |STR_LEN: 1369 |STR_TIME: 1.5230870246887207
> STR_ID: 4mkt |STR_LEN: 1250 |STR_TIME: 1.4302573204040527
> STR_ID: 4mku |STR_LEN: 574 |STR_TIME: 0.8434360027313232
> STR_ID: 4mkv |STR_LEN: 3362 |STR_TIME: 4.466037034988403
> STR_ID: 4mkw |STR_LEN: 218 |STR_TIME: 0.3650400638580322
> STR_ID: 4mkx |STR_LEN: 463 |STR_TIME: 0.6552529335021973
> STR_ID: 4mky |STR_LEN: 1383 |STR_TIME: 4.153546333312988
> STR_ID: 4mkz |STR_LEN: 556 |STR_TIME: 0.7065408229827881
> STR_ID: 5mk5 |STR_LEN: 360 |STR_TIME: 1.2587690353393555
> STR_ID: 5mkc |STR_LEN: 2284 |STR_TIME: 4.481989860534668
> STR_ID: 5mkd |STR_LEN: 517 |STR_TIME: 0.9119539260864258
> STR_ID: 5mke |STR_LEN: 1942 |STR_TIME: 4.0781309604644775
> STR_ID: 5mkf |STR_LEN: 1973 |STR_TIME: 4.042191982269287
> STR_ID: 5mkg |STR_LEN: 582 |STR_TIME: 1.0173308849334717
> STR_ID: 5mkk |STR_LEN: 1182 |STR_TIME: 3.8388381004333496
> STR_ID: 5mkr |STR_LEN: 1159 |STR_TIME: 1.5457251071929932
> STR_ID: 5mks |STR_LEN: 768 |STR_TIME: 1.3948071002960205
> STR_ID: 5mkv |STR_LEN: 2567 |STR_TIME: 3.609539747238159
>> FINISH_DIR: ./data/m/mk/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 3150 |DIR_TIME: 393.1578559875488 

>> START_DIR: ./data/m/ml/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1ml0 |STR_LEN: 478 |STR_TIME: 0.8302600383758545
> STR_ID: 1ml1 |STR_LEN: 1505 |STR_TIME: 2.4599609375
> STR_ID: 1ml2 |STR_LEN: 801 |STR_TIME: 0.7226428985595703
> STR_ID: 1ml3 |STR_LEN: 2137 |STR_TIME: 2.7277119159698486
> STR_ID: 1ml4 |STR_LEN: 385 |STR_TIME: 0.6173832416534424
> STR_ID: 1ml5 |STR_LEN: 9702 |STR_TIME: 3.9035723209381104
> STR_ID: 1ml6 |STR_LEN: 770 |STR_TIME: 0.9849088191986084
> STR_ID: 1ml7 |STR_LEN: 431 |STR_TIME: 0.773601770401001
> STR_ID: 1ml8 |STR_LEN: 131 |STR_TIME: 0.25688910484313965
> STR_ID: 1ml9 |STR_LEN: 380 |STR_TIME: 0.5087049007415771
> STR_ID: 1mla |STR_LEN: 474 |STR_TIME: 0.5572710037231445
> STR_ID: 1mlb |STR_LEN: 547 |STR_TIME: 0.794029951095581
> STR_ID: 1mlc |STR_LEN: 1332 |STR_TIME: 1.9971799850463867
> STR_ID: 1mld |STR_LEN: 1777 |STR_TIME: 2.224742889404297
> STR_ID: 1mlf |STR_LEN: 316 |STR_TIME: 0.35912585258483887
> STR_ID: 1mlg |STR_LEN: 312 |STR_TIME: 0.3582770824432373
> STR_ID: 1mlh |STR_LEN: 314 |STR_TIME: 0.3644449710845947
> STR_ID: 1mli |STR_LEN: 960 |STR_TIME: 0.30419015884399414
> STR_ID: 1mlj |STR_LEN: 320 |STR_TIME: 0.3513481616973877
> STR_ID: 1mlk |STR_LEN: 305 |STR_TIME: 0.36084818840026855
> STR_ID: 1mll |STR_LEN: 322 |STR_TIME: 0.3615701198577881
> STR_ID: 1mlm |STR_LEN: 308 |STR_TIME: 0.3639051914215088
> STR_ID: 1mln |STR_LEN: 310 |STR_TIME: 0.4007680416107178
> STR_ID: 1mlo |STR_LEN: 290 |STR_TIME: 0.34594082832336426
> STR_ID: 1mlq |STR_LEN: 319 |STR_TIME: 0.3467671871185303
> STR_ID: 1mlr |STR_LEN: 324 |STR_TIME: 0.35256218910217285
> STR_ID: 1mls |STR_LEN: 324 |STR_TIME: 0.3578910827636719
> STR_ID: 1mlu |STR_LEN: 286 |STR_TIME: 0.36275792121887207
> STR_ID: 1mlv |STR_LEN: 1974 |STR_TIME: 2.580042839050293
> STR_ID: 1mlw |STR_LEN: 534 |STR_TIME: 0.6198971271514893
> STR_ID: 1mlx |STR_LEN: 166 |STR_TIME: 0.34837794303894043
> STR_ID: 1mly |STR_LEN: 1398 |STR_TIME: 1.6958069801330566
> STR_ID: 1mlz |STR_LEN: 1185 |STR_TIME: 1.625262975692749
> STR_ID: 2ml1 |STR_LEN: 159 |STR_TIME: 8.778797626495361
> STR_ID: 2ml2 |STR_LEN: 167 |STR_TIME: 9.585245370864868
> STR_ID: 2ml3 |STR_LEN: 187 |STR_TIME: 10.575122117996216
> STR_ID: 2ml5 |STR_LEN: 155 |STR_TIME: 10.327908754348755
> STR_ID: 2ml6 |STR_LEN: 148 |STR_TIME: 9.909487009048462
> STR_ID: 2ml7 |STR_LEN: 31 |STR_TIME: 0.8053750991821289
> STR_ID: 2ml8 |STR_LEN: 183 |STR_TIME: 11.779096126556396
> STR_ID: 2ml9 |STR_LEN: 58 |STR_TIME: 3.973980188369751
> STR_ID: 2mla |STR_LEN: 37 |STR_TIME: 2.292681932449341
