>> START_DIR: ./data/w/w0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1w00 |STR_LEN: 385 |STR_TIME: 0.47524023056030273
> STR_ID: 2w9j |STR_LEN: 157 |STR_TIME: 0.30373668670654297
> STR_ID: 2w9l |STR_LEN: 3808 |STR_TIME: 6.277759075164795
> STR_ID: 2w9m |STR_LEN: 1186 |STR_TIME: 1.8321349620819092
> STR_ID: 2w9n |STR_LEN: 180 |STR_TIME: 0.30129408836364746
> STR_ID: 2w9o |STR_LEN: 46 |STR_TIME: 4.971516132354736
> STR_ID: 2w9p |STR_LEN: 1218 |STR_TIME: 2.051494836807251
> STR_ID: 2w9q |STR_LEN: 147 |STR_TIME: 0.20630812644958496
> STR_ID: 2w9r |STR_LEN: 176 |STR_TIME: 0.40605807304382324
> STR_ID: 2w9s |STR_LEN: 1199 |STR_TIME: 1.876776933670044
> STR_ID: 2w9t |STR_LEN: 454 |STR_TIME: 0.6364438533782959
> STR_ID: 2w9u |STR_LEN: 46 |STR_TIME: 5.2225847244262695
> STR_ID: 2w9v |STR_LEN: 44 |STR_TIME: 5.266862869262695
> STR_ID: 2w9w |STR_LEN: 44 |STR_TIME: 4.792375802993774
> STR_ID: 2w9x |STR_LEN: 1066 |STR_TIME: 1.2386059761047363
> STR_ID: 2w9y |STR_LEN: 319 |STR_TIME: 0.5383808612823486
> STR_ID: 2w9z |STR_LEN: 755 |STR_TIME: 0.9863479137420654
> STR_ID: 3w90 |STR_LEN: 368 |STR_TIME: 0.40479469299316406
> STR_ID: 3w91 |STR_LEN: 876 |STR_TIME: 2.3404312133789062
> STR_ID: 3w92 |STR_LEN: 220 |STR_TIME: 0.4453120231628418
> STR_ID: 3w93 |STR_LEN: 176 |STR_TIME: 0.3516421318054199
> STR_ID: 3w94 |STR_LEN: 763 |STR_TIME: 1.5856359004974365
> STR_ID: 3w95 |STR_LEN: 356 |STR_TIME: 0.561718225479126
> STR_ID: 3w96 |STR_LEN: 1042 |STR_TIME: 2.6751413345336914
> STR_ID: 3w97 |STR_LEN: 1045 |STR_TIME: 2.7268242835998535
> STR_ID: 3w98 |STR_LEN: 1044 |STR_TIME: 2.7060322761535645
> STR_ID: 3w99 |STR_LEN: 1043 |STR_TIME: 2.721524953842163
> STR_ID: 3w9a |STR_LEN: 1748 |STR_TIME: 1.8450093269348145
> STR_ID: 3w9b |STR_LEN: 1636 |STR_TIME: 3.7154641151428223
> STR_ID: 3w9c |STR_LEN: 549 |STR_TIME: 0.9003660678863525
> STR_ID: 3w9d |STR_LEN: 1400 |STR_TIME: 1.5255451202392578
> STR_ID: 3w9e |STR_LEN: 912 |STR_TIME: 1.2162082195281982
> STR_ID: 3w9f |STR_LEN: 1473 |STR_TIME: 3.31300687789917
> STR_ID: 3w9g |STR_LEN: 1624 |STR_TIME: 3.241858720779419
> STR_ID: 3w9h |STR_LEN: 3115 |STR_TIME: 5.000037908554077
> STR_ID: 3w9i |STR_LEN: 6183 |STR_TIME: 10.271347761154175
> STR_ID: 3w9j |STR_LEN: 6177 |STR_TIME: 10.381860733032227
> STR_ID: 3w9k |STR_LEN: 239 |STR_TIME: 0.3391721248626709
> STR_ID: 3w9p |STR_LEN: 496 |STR_TIME: 0.6583139896392822
> STR_ID: 3w9r |STR_LEN: 243 |STR_TIME: 0.5839669704437256
> STR_ID: 3w9s |STR_LEN: 661 |STR_TIME: 0.5299170017242432
> STR_ID: 3w9t |STR_LEN: 3194 |STR_TIME: 9.735177040100098
> STR_ID: 3w9u |STR_LEN: 429 |STR_TIME: 0.9055521488189697
> STR_ID: 3w9v |STR_LEN: 1880 |STR_TIME: 1.5641460418701172
> STR_ID: 3w9w |STR_LEN: 1962 |STR_TIME: 1.5260326862335205
> STR_ID: 3w9y |STR_LEN: 236 |STR_TIME: 0.6303670406341553
> STR_ID: 3w9z |STR_LEN: 400 |STR_TIME: 0.560107946395874
> STR_ID: 4w90 |STR_LEN: 198 |STR_TIME: 1.22487211227417
> STR_ID: 4w91 |STR_LEN: 4343 |STR_TIME: 12.20132565498352
> STR_ID: 4w92 |STR_LEN: 195 |STR_TIME: 1.185981035232544
> STR_ID: 4w93 |STR_LEN: 967 |STR_TIME: 1.0415129661560059
> STR_ID: 4w94 |STR_LEN: 259 |STR_TIME: 0.3405618667602539
> STR_ID: 4w96 |STR_LEN: 245 |STR_TIME: 0.32129716873168945
> STR_ID: 4w97 |STR_LEN: 492 |STR_TIME: 0.7825038433074951
> STR_ID: 4w98 |STR_LEN: 313 |STR_TIME: 0.5108640193939209
> STR_ID: 4w99 |STR_LEN: 1501 |STR_TIME: 1.449321985244751
> STR_ID: 4w9a |STR_LEN: 379 |STR_TIME: 0.7745180130004883
> STR_ID: 4w9b |STR_LEN: 390 |STR_TIME: 0.6839282512664795
> STR_ID: 4w9c |STR_LEN: 1862 |STR_TIME: 4.301862001419067
> STR_ID: 4w9d |STR_LEN: 1617 |STR_TIME: 4.287029266357422
> STR_ID: 4w9e |STR_LEN: 1517 |STR_TIME: 4.238373041152954
> STR_ID: 4w9f |STR_LEN: 1921 |STR_TIME: 4.342813014984131
> STR_ID: 4w9g |STR_LEN: 1545 |STR_TIME: 4.19469428062439
> STR_ID: 4w9h |STR_LEN: 1911 |STR_TIME: 4.339303016662598
> STR_ID: 4w9i |STR_LEN: 1718 |STR_TIME: 4.414588928222656
> STR_ID: 4w9j |STR_LEN: 1795 |STR_TIME: 4.2793920040130615
> STR_ID: 4w9k |STR_LEN: 1682 |STR_TIME: 4.318851709365845
> STR_ID: 4w9l |STR_LEN: 1578 |STR_TIME: 4.2516889572143555
> STR_ID: 4w9m |STR_LEN: 1885 |STR_TIME: 3.3127522468566895
> STR_ID: 4w9n |STR_LEN: 1800 |STR_TIME: 5.919990062713623
> STR_ID: 4w9o |STR_LEN: 554 |STR_TIME: 1.0582678318023682
> STR_ID: 4w9p |STR_LEN: 547 |STR_TIME: 0.9899599552154541
> STR_ID: 4w9q |STR_LEN: 347 |STR_TIME: 0.5898382663726807
> STR_ID: 4w9r |STR_LEN: 823 |STR_TIME: 2.0973970890045166
> STR_ID: 4w9s |STR_LEN: 358 |STR_TIME: 1.0958080291748047
> STR_ID: 4w9t |STR_LEN: 466 |STR_TIME: 0.8168811798095703
> STR_ID: 4w9u |STR_LEN: 1814 |STR_TIME: 4.508768081665039
> STR_ID: 4w9w |STR_LEN: 545 |STR_TIME: 1.1067452430725098
> STR_ID: 4w9x |STR_LEN: 432 |STR_TIME: 0.9876878261566162
> STR_ID: 4w9y |STR_LEN: 1291 |STR_TIME: 3.80843186378479
> STR_ID: 4w9z |STR_LEN: 396 |STR_TIME: 0.6271529197692871
>> FINISH_DIR: ./data/w/w9/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1198 |DIR_TIME: 282.68936109542847 

>> START_DIR: ./data/w/wa/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1wa0 |STR_LEN: 757 |STR_TIME: 0.6959688663482666
> STR_ID: 1wa1 |STR_LEN: 692 |STR_TIME: 0.6721069812774658
> STR_ID: 1wa2 |STR_LEN: 671 |STR_TIME: 0.6759459972381592
> STR_ID: 1wa3 |STR_LEN: 1529 |STR_TIME: 2.0794830322265625
> STR_ID: 1wa4 |STR_LEN: 300 |STR_TIME: 0.4188079833984375
> STR_ID: 1wa5 |STR_LEN: 2046 |STR_TIME: 2.855968952178955
> STR_ID: 1wa6 |STR_LEN: 374 |STR_TIME: 0.5780961513519287
> STR_ID: 1wa7 |STR_LEN: 82 |STR_TIME: 5.076478004455566
> STR_ID: 1wa8 |STR_LEN: 194 |STR_TIME: 15.422011852264404
> STR_ID: 1wa9 |STR_LEN: 643 |STR_TIME: 1.1225919723510742
> STR_ID: 1waa |STR_LEN: 1056 |STR_TIME: 1.2737197875976562
> STR_ID: 1wab |STR_LEN: 445 |STR_TIME: 0.4572489261627197
> STR_ID: 1wac |STR_LEN: 1986 |STR_TIME: 3.249624729156494
> STR_ID: 1wad |STR_LEN: 218 |STR_TIME: 0.28409695625305176
> STR_ID: 1wae |STR_LEN: 516 |STR_TIME: 0.639049768447876
> STR_ID: 1waf |STR_LEN: 1808 |STR_TIME: 3.148190975189209
> STR_ID: 1waj |STR_LEN: 965 |STR_TIME: 1.6216821670532227
> STR_ID: 1wak |STR_LEN: 655 |STR_TIME: 0.7610800266265869
> STR_ID: 1wal |STR_LEN: 442 |STR_TIME: 0.5933780670166016
> STR_ID: 1wam |STR_LEN: 494 |STR_TIME: 0.7360241413116455
> STR_ID: 1wan |STR_LEN: 32 |STR_TIME: 1.3849220275878906
> STR_ID: 1wao |STR_LEN: 1885 |STR_TIME: 3.2544467449188232
> STR_ID: 1wap |STR_LEN: 3528 |STR_TIME: 3.0347847938537598
> STR_ID: 1waq |STR_LEN: 130 |STR_TIME: 0.2405109405517578
> STR_ID: 1war |STR_LEN: 375 |STR_TIME: 1.0932867527008057
> STR_ID: 1was |STR_LEN: 146 |STR_TIME: 0.2673032283782959
> STR_ID: 1wat |STR_LEN: 286 |STR_TIME: 0.49833011627197266
> STR_ID: 1wau |STR_LEN: 316 |STR_TIME: 0.4109787940979004
> STR_ID: 1wav |STR_LEN: 426 |STR_TIME: 0.5866999626159668
> STR_ID: 1waw |STR_LEN: 722 |STR_TIME: 0.806088924407959
> STR_ID: 1wax |STR_LEN: 535 |STR_TIME: 0.6312320232391357
> STR_ID: 1way |STR_LEN: 685 |STR_TIME: 0.6723291873931885
> STR_ID: 1waz |STR_LEN: 46 |STR_TIME: 2.1188573837280273
> STR_ID: 2wa0 |STR_LEN: 256 |STR_TIME: 0.418262243270874
> STR_ID: 2wa1 |STR_LEN: 777 |STR_TIME: 0.8848850727081299
> STR_ID: 2wa2 |STR_LEN: 785 |STR_TIME: 0.9297780990600586
> STR_ID: 2wa3 |STR_LEN: 421 |STR_TIME: 1.1713752746582031
> STR_ID: 2wa4 |STR_LEN: 390 |STR_TIME: 1.1187119483947754
> STR_ID: 2wa5 |STR_LEN: 523 |STR_TIME: 0.5310590267181396
> STR_ID: 2wa6 |STR_LEN: 388 |STR_TIME: 0.5437240600585938
> STR_ID: 2wa7 |STR_LEN: 433 |STR_TIME: 0.49483704566955566
> STR_ID: 2wa8 |STR_LEN: 298 |STR_TIME: 0.4130239486694336
> STR_ID: 2wa9 |STR_LEN: 616 |STR_TIME: 1.0229291915893555
> STR_ID: 2waa |STR_LEN: 778 |STR_TIME: 0.7232189178466797
> STR_ID: 2wab |STR_LEN: 720 |STR_TIME: 0.6960570812225342
> STR_ID: 2wac |STR_LEN: 735 |STR_TIME: 0.8249979019165039
> STR_ID: 2wad |STR_LEN: 2397 |STR_TIME: 3.2430179119110107
> STR_ID: 2wae |STR_LEN: 794 |STR_TIME: 1.0936901569366455
> STR_ID: 2waf |STR_LEN: 632 |STR_TIME: 1.0380589962005615
> STR_ID: 2wag |STR_LEN: 602 |STR_TIME: 1.1316208839416504
> STR_ID: 2wah |STR_LEN: 522 |STR_TIME: 0.8303000926971436
> STR_ID: 2waj |STR_LEN: 527 |STR_TIME: 0.7048861980438232
> STR_ID: 2wal |STR_LEN: 341 |STR_TIME: 0.5112378597259521
> STR_ID: 2wam |STR_LEN: 1091 |STR_TIME: 2.64821720123291
> STR_ID: 2wan |STR_LEN: 1803 |STR_TIME: 1.7028911113739014
> STR_ID: 2wao |STR_LEN: 771 |STR_TIME: 0.7102620601654053
> STR_ID: 2wap |STR_LEN: 1133 |STR_TIME: 1.808060884475708
> STR_ID: 2waq |STR_LEN: 3345 |STR_TIME: 10.502433776855469
> STR_ID: 2war |STR_LEN: 244 |STR_TIME: 0.3314030170440674
> STR_ID: 2was |STR_LEN: 855 |STR_TIME: 1.1211330890655518
> STR_ID: 2wat |STR_LEN: 1235 |STR_TIME: 1.4203131198883057
> STR_ID: 2wau |STR_LEN: 549 |STR_TIME: 1.7390470504760742
> STR_ID: 2waw |STR_LEN: 404 |STR_TIME: 0.4180569648742676
> STR_ID: 2wax |STR_LEN: 629 |STR_TIME: 0.7898149490356445
> STR_ID: 2way |STR_LEN: 476 |STR_TIME: 0.7049758434295654
> STR_ID: 2waz |STR_LEN: 664 |STR_TIME: 0.6529839038848877
> STR_ID: 3wa0 |STR_LEN: 2336 |STR_TIME: 3.2857470512390137
> STR_ID: 3wa1 |STR_LEN: 829 |STR_TIME: 0.8031721115112305
> STR_ID: 3wa2 |STR_LEN: 1561 |STR_TIME: 3.855775833129883
> STR_ID: 3wa3 |STR_LEN: 2999 |STR_TIME: 4.461608171463013
> STR_ID: 3wa4 |STR_LEN: 168 |STR_TIME: 0.44085192680358887
> STR_ID: 3wa5 |STR_LEN: 1060 |STR_TIME: 1.0800750255584717
> STR_ID: 3wa6 |STR_LEN: 799 |STR_TIME: 0.8730878829956055
> STR_ID: 3wa7 |STR_LEN: 834 |STR_TIME: 0.8856101036071777
> STR_ID: 3wa8 |STR_LEN: 372 |STR_TIME: 1.1853439807891846
> STR_ID: 3wa9 |STR_LEN: 1045 |STR_TIME: 2.6942319869995117
> STR_ID: 3waa |STR_LEN: 1047 |STR_TIME: 2.687567949295044
> STR_ID: 3wab |STR_LEN: 532 |STR_TIME: 0.6284689903259277
> STR_ID: 3wad |STR_LEN: 1221 |STR_TIME: 1.4564249515533447
> STR_ID: 3wae |STR_LEN: 1136 |STR_TIME: 1.2713940143585205
> STR_ID: 3waf |STR_LEN: 912 |STR_TIME: 2.0135691165924072
> STR_ID: 3wag |STR_LEN: 1178 |STR_TIME: 1.4592869281768799
> STR_ID: 3wah |STR_LEN: 510 |STR_TIME: 0.6745660305023193
> STR_ID: 3wai |STR_LEN: 1264 |STR_TIME: 2.3884408473968506
> STR_ID: 3waj |STR_LEN: 946 |STR_TIME: 2.5884180068969727
> STR_ID: 3wak |STR_LEN: 865 |STR_TIME: 2.723600149154663
> STR_ID: 3wal |STR_LEN: 204 |STR_TIME: 0.4538388252258301
> STR_ID: 3wam |STR_LEN: 230 |STR_TIME: 0.45709705352783203
> STR_ID: 3wan |STR_LEN: 509 |STR_TIME: 0.9018430709838867
> STR_ID: 3wao |STR_LEN: 498 |STR_TIME: 1.5968670845031738
> STR_ID: 3wap |STR_LEN: 124 |STR_TIME: 0.4855358600616455
> STR_ID: 3waq |STR_LEN: 192 |STR_TIME: 0.4826180934906006
> STR_ID: 3war |STR_LEN: 700 |STR_TIME: 1.381871223449707
> STR_ID: 3was |STR_LEN: 2086 |STR_TIME: 1.6547529697418213
> STR_ID: 3wat |STR_LEN: 2141 |STR_TIME: 1.707045078277588
> STR_ID: 3wau |STR_LEN: 1920 |STR_TIME: 1.6764976978302002
> STR_ID: 3wav |STR_LEN: 1261 |STR_TIME: 1.5904860496520996
> STR_ID: 3waw |STR_LEN: 1189 |STR_TIME: 1.5434579849243164
> STR_ID: 3wax |STR_LEN: 1261 |STR_TIME: 1.6352698802947998
> STR_ID: 3way |STR_LEN: 1270 |STR_TIME: 1.5737080574035645
> STR_ID: 3waz |STR_LEN: 475 |STR_TIME: 1.7158570289611816
> STR_ID: 4wa0 |STR_LEN: 908 |STR_TIME: 0.8578989505767822
> STR_ID: 4wa1 |STR_LEN: 6066 |STR_TIME: 10.161850929260254
> STR_ID: 4wa2 |STR_LEN: 4041 |STR_TIME: 5.449919939041138
> STR_ID: 4wa3 |STR_LEN: 728 |STR_TIME: 1.9242620468139648
> STR_ID: 4wa4 |STR_LEN: 714 |STR_TIME: 1.19594407081604
> STR_ID: 4wa5 |STR_LEN: 431 |STR_TIME: 1.2568140029907227
> STR_ID: 4wa6 |STR_LEN: 1518 |STR_TIME: 4.048782825469971
> STR_ID: 4wa7 |STR_LEN: 196 |STR_TIME: 0.608773946762085
> STR_ID: 4wa8 |STR_LEN: 682 |STR_TIME: 1.9318928718566895
> STR_ID: 4wa9 |STR_LEN: 829 |STR_TIME: 1.7871911525726318
> STR_ID: 4waa |STR_LEN: 363 |STR_TIME: 0.8828079700469971
> STR_ID: 4wab |STR_LEN: 182 |STR_TIME: 0.5701549053192139
> STR_ID: 4wac |STR_LEN: 591 |STR_TIME: 1.4361567497253418
> STR_ID: 4wad |STR_LEN: 548 |STR_TIME: 0.9533100128173828
> STR_ID: 4wae |STR_LEN: 464 |STR_TIME: 0.8454971313476562
> STR_ID: 4waf |STR_LEN: 1556 |STR_TIME: 4.088637828826904
> STR_ID: 4wag |STR_LEN: 463 |STR_TIME: 0.8458421230316162
> STR_ID: 4wai |STR_LEN: 368 |STR_TIME: 1.2438089847564697
> STR_ID: 4waj |STR_LEN: 477 |STR_TIME: 1.3467631340026855
> STR_ID: 4wak |STR_LEN: 458 |STR_TIME: 1.1920890808105469
> STR_ID: 4wal |STR_LEN: 226 |STR_TIME: 0.5449151992797852
> STR_ID: 4wam |STR_LEN: 508 |STR_TIME: 1.2397890090942383
> STR_ID: 4wan |STR_LEN: 1013 |STR_TIME: 1.909271240234375
> STR_ID: 4was |STR_LEN: 1581 |STR_TIME: 3.7400081157684326
> STR_ID: 4wat |STR_LEN: 416 |STR_TIME: 1.1690528392791748
> STR_ID: 4wau |STR_LEN: 646 |STR_TIME: 0.6188759803771973
> STR_ID: 4wav |STR_LEN: 617 |STR_TIME: 0.8542735576629639
>> FINISH_DIR: ./data/w/wa/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 1326 |DIR_TIME: 210.32407331466675 

>> START_DIR: ./data/w/wb/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1wb0 |STR_LEN: 600 |STR_TIME: 0.7568302154541016
> STR_ID: 1wb4 |STR_LEN: 1344 |STR_TIME: 2.306565046310425
> STR_ID: 1wb5 |STR_LEN: 1250 |STR_TIME: 2.2266080379486084
> STR_ID: 1wb6 |STR_LEN: 1283 |STR_TIME: 2.2608509063720703
> STR_ID: 1wb7 |STR_LEN: 636 |STR_TIME: 0.7982649803161621
> STR_ID: 1wb8 |STR_LEN: 587 |STR_TIME: 0.8182501792907715
> STR_ID: 1wb9 |STR_LEN: 2534 |STR_TIME: 3.118831157684326
> STR_ID: 1wba |STR_LEN: 258 |STR_TIME: 0.3366117477416992
> STR_ID: 1wbb |STR_LEN: 1864 |STR_TIME: 2.8830349445343018
> STR_ID: 1wbc |STR_LEN: 239 |STR_TIME: 0.34328413009643555
> STR_ID: 1wbd |STR_LEN: 1826 |STR_TIME: 2.9358112812042236
> STR_ID: 1wbe |STR_LEN: 498 |STR_TIME: 0.49228501319885254
> STR_ID: 1wbf |STR_LEN: 765 |STR_TIME: 0.8950982093811035
> STR_ID: 1wbg |STR_LEN: 685 |STR_TIME: 0.7436227798461914
> STR_ID: 1wbh |STR_LEN: 1364 |STR_TIME: 2.1469669342041016
> STR_ID: 1wbi |STR_LEN: 2166 |STR_TIME: 2.0063459873199463
> STR_ID: 1wbj |STR_LEN: 1193 |STR_TIME: 1.2822179794311523
> STR_ID: 1wbk |STR_LEN: 283 |STR_TIME: 0.374222993850708
> STR_ID: 1wbl |STR_LEN: 1525 |STR_TIME: 1.8030409812927246
> STR_ID: 1wbm |STR_LEN: 299 |STR_TIME: 0.3777329921722412
> STR_ID: 1wbn |STR_LEN: 905 |STR_TIME: 0.8066451549530029
> STR_ID: 1wbo |STR_LEN: 683 |STR_TIME: 0.7208311557769775
> STR_ID: 1wbp |STR_LEN: 359 |STR_TIME: 0.7226362228393555
> STR_ID: 1wbq |STR_LEN: 2603 |STR_TIME: 3.2157137393951416
> STR_ID: 1wbr |STR_LEN: 19 |STR_TIME: 1.9126849174499512
> STR_ID: 1wbs |STR_LEN: 749 |STR_TIME: 0.747020959854126
> STR_ID: 1wbt |STR_LEN: 607 |STR_TIME: 0.7101802825927734
> STR_ID: 1wbu |STR_LEN: 472 |STR_TIME: 0.4988288879394531
> STR_ID: 1wbv |STR_LEN: 926 |STR_TIME: 0.8148641586303711
> STR_ID: 1wbw |STR_LEN: 619 |STR_TIME: 0.7314119338989258
> STR_ID: 1wbx |STR_LEN: 899 |STR_TIME: 0.842923641204834
> STR_ID: 1wby |STR_LEN: 587 |STR_TIME: 0.8304409980773926
> STR_ID: 1wbz |STR_LEN: 1455 |STR_TIME: 1.571678876876831
> STR_ID: 2wb0 |STR_LEN: 699 |STR_TIME: 0.6726861000061035
> STR_ID: 2wb1 |STR_LEN: 6664 |STR_TIME: 20.67876124382019
> STR_ID: 2wb2 |STR_LEN: 539 |STR_TIME: 1.130378007888794
> STR_ID: 2wb3 |STR_LEN: 256 |STR_TIME: 0.3123209476470947
> STR_ID: 2wb4 |STR_LEN: 962 |STR_TIME: 1.7202708721160889
> STR_ID: 2wb5 |STR_LEN: 1819 |STR_TIME: 2.157080888748169
> STR_ID: 2wb6 |STR_LEN: 198 |STR_TIME: 0.4366319179534912
> STR_ID: 2wb7 |STR_LEN: 1275 |STR_TIME: 1.8709468841552734
> STR_ID: 2wb8 |STR_LEN: 488 |STR_TIME: 0.6820790767669678
> STR_ID: 2wb9 |STR_LEN: 924 |STR_TIME: 0.9373610019683838
> STR_ID: 2wba |STR_LEN: 1779 |STR_TIME: 1.8846023082733154
> STR_ID: 2wbb |STR_LEN: 3238 |STR_TIME: 4.391558885574341
> STR_ID: 2wbc |STR_LEN: 292 |STR_TIME: 0.48204493522644043
> STR_ID: 2wbd |STR_LEN: 3090 |STR_TIME: 4.384238958358765
> STR_ID: 2wbe |STR_LEN: 1179 |STR_TIME: 2.083939790725708
> STR_ID: 2wbf |STR_LEN: 525 |STR_TIME: 1.383613109588623
> STR_ID: 2wbg |STR_LEN: 3544 |STR_TIME: 3.5862579345703125
> STR_ID: 2wbh |STR_LEN: 387 |STR_TIME: 0.7408750057220459
> STR_ID: 2wbi |STR_LEN: 834 |STR_TIME: 1.4458818435668945
> STR_ID: 2wbj |STR_LEN: 1647 |STR_TIME: 2.798992872238159
> STR_ID: 2wbk |STR_LEN: 2885 |STR_TIME: 3.279772996902466
> STR_ID: 2wbl |STR_LEN: 995 |STR_TIME: 1.6233007907867432
> STR_ID: 2wbm |STR_LEN: 882 |STR_TIME: 0.9334330558776855
> STR_ID: 2wbn |STR_LEN: 305 |STR_TIME: 0.4394960403442383
> STR_ID: 2wbo |STR_LEN: 629 |STR_TIME: 1.175299882888794
> STR_ID: 2wbp |STR_LEN: 725 |STR_TIME: 1.3103959560394287
> STR_ID: 2wbq |STR_LEN: 795 |STR_TIME: 1.3935661315917969
> STR_ID: 2wbr |STR_LEN: 89 |STR_TIME: 6.501972913742065
> STR_ID: 2wbs |STR_LEN: 236 |STR_TIME: 0.348909854888916
> STR_ID: 2wbt |STR_LEN: 257 |STR_TIME: 0.45078301429748535
> STR_ID: 2wbu |STR_LEN: 129 |STR_TIME: 0.3044559955596924
> STR_ID: 2wbv |STR_LEN: 2267 |STR_TIME: 2.24086594581604
> STR_ID: 2wbw |STR_LEN: 704 |STR_TIME: 0.6604330539703369
> STR_ID: 2wbx |STR_LEN: 208 |STR_TIME: 0.24727821350097656
> STR_ID: 2wby |STR_LEN: 2714 |STR_TIME: 3.701835870742798
> STR_ID: 2wbz |STR_LEN: 506 |STR_TIME: 0.4631772041320801
> STR_ID: 3wb0 |STR_LEN: 1011 |STR_TIME: 2.060840129852295
> STR_ID: 3wb1 |STR_LEN: 718 |STR_TIME: 1.9642298221588135
> STR_ID: 3wb2 |STR_LEN: 777 |STR_TIME: 2.0648419857025146
> STR_ID: 3wb4 |STR_LEN: 468 |STR_TIME: 1.1549818515777588
> STR_ID: 3wb5 |STR_LEN: 441 |STR_TIME: 1.1507420539855957
> STR_ID: 3wb8 |STR_LEN: 3239 |STR_TIME: 9.03727102279663
> STR_ID: 3wb9 |STR_LEN: 2044 |STR_TIME: 1.749283790588379
> STR_ID: 3wba |STR_LEN: 1018 |STR_TIME: 1.0112109184265137
> STR_ID: 3wbb |STR_LEN: 2272 |STR_TIME: 1.9197139739990234
> STR_ID: 3wbd |STR_LEN: 627 |STR_TIME: 0.8721249103546143
> STR_ID: 3wbe |STR_LEN: 975 |STR_TIME: 1.0525190830230713
> STR_ID: 3wbf |STR_LEN: 2319 |STR_TIME: 1.9490838050842285
> STR_ID: 3wbg |STR_LEN: 706 |STR_TIME: 0.9866342544555664
> STR_ID: 3wbh |STR_LEN: 1099 |STR_TIME: 1.6782269477844238
> STR_ID: 3wbi |STR_LEN: 681 |STR_TIME: 1.0298590660095215
> STR_ID: 3wbj |STR_LEN: 557 |STR_TIME: 1.3992798328399658
> STR_ID: 3wbk |STR_LEN: 1191 |STR_TIME: 2.046339988708496
> STR_ID: 3wbl |STR_LEN: 393 |STR_TIME: 0.5663058757781982
> STR_ID: 3wbm |STR_LEN: 705 |STR_TIME: 0.9067401885986328
> STR_ID: 3wbn |STR_LEN: 535 |STR_TIME: 1.4145359992980957
> STR_ID: 3wbo |STR_LEN: 84 |STR_TIME: 0.1885840892791748
> STR_ID: 3wbp |STR_LEN: 281 |STR_TIME: 0.4976389408111572
> STR_ID: 3wbq |STR_LEN: 254 |STR_TIME: 0.4756758213043213
> STR_ID: 3wbr |STR_LEN: 1103 |STR_TIME: 1.8496899604797363
> STR_ID: 3wbw |STR_LEN: 850 |STR_TIME: 1.7986319065093994
> STR_ID: 3wbx |STR_LEN: 760 |STR_TIME: 1.7937779426574707
> STR_ID: 3wby |STR_LEN: 544 |STR_TIME: 0.9454789161682129
> STR_ID: 3wbz |STR_LEN: 2448 |STR_TIME: 7.072000026702881
> STR_ID: 4wb0 |STR_LEN: 1285 |STR_TIME: 4.051302909851074
> STR_ID: 4wb2 |STR_LEN: 812 |STR_TIME: 1.7292468547821045
> STR_ID: 4wb3 |STR_LEN: 669 |STR_TIME: 1.6676726341247559
> STR_ID: 4wb4 |STR_LEN: 122 |STR_TIME: 0.34946465492248535
> STR_ID: 4wb5 |STR_LEN: 766 |STR_TIME: 1.424245834350586
> STR_ID: 4wb6 |STR_LEN: 923 |STR_TIME: 2.4550938606262207
> STR_ID: 4wb7 |STR_LEN: 1865 |STR_TIME: 3.1969027519226074
> STR_ID: 4wb8 |STR_LEN: 876 |STR_TIME: 1.4328172206878662
> STR_ID: 4wb9 |STR_LEN: 716 |STR_TIME: 1.626499891281128
> STR_ID: 4wba |STR_LEN: 540 |STR_TIME: 0.7899479866027832
> STR_ID: 4wbb |STR_LEN: 651 |STR_TIME: 1.1763410568237305
> STR_ID: 4wbc |STR_LEN: 361 |STR_TIME: 0.4503638744354248
> STR_ID: 4wbd |STR_LEN: 773 |STR_TIME: 1.032846212387085
> STR_ID: 4wbe |STR_LEN: 628 |STR_TIME: 1.266334056854248
> STR_ID: 4wbf |STR_LEN: 174 |STR_TIME: 0.2797858715057373
> STR_ID: 4wbg |STR_LEN: 535 |STR_TIME: 0.6799869537353516
> STR_ID: 4wbh |STR_LEN: 763 |STR_TIME: 2.2877309322357178
> STR_ID: 4wbi |STR_LEN: 302 |STR_TIME: 1.0472397804260254
> STR_ID: 4wbj |STR_LEN: 807 |STR_TIME: 1.3050339221954346
> STR_ID: 4wbk |STR_LEN: 325 |STR_TIME: 0.34278321266174316
> STR_ID: 4wbl |STR_LEN: 281 |STR_TIME: 1.04653000831604
> STR_ID: 4wbn |STR_LEN: 2659 |STR_TIME: 7.135873794555664
> STR_ID: 4wbo |STR_LEN: 2026 |STR_TIME: 5.945322036743164
> STR_ID: 4wbp |STR_LEN: 278 |STR_TIME: 0.8763880729675293
> STR_ID: 4wbq |STR_LEN: 384 |STR_TIME: 0.7101497650146484
> STR_ID: 4wbr |STR_LEN: 393 |STR_TIME: 0.6733179092407227
> STR_ID: 4wbs |STR_LEN: 793 |STR_TIME: 1.697925090789795
