>> START_DIR: ./data/t/t0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1t00 |STR_LEN: 262 |STR_TIME: 0.020526885986328125

>> START_DIR: ./data/t/ta/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1ta0 |STR_LEN: 331 |STR_TIME: 0.02822589874267578
> STR_ID: 1ta1 |STR_LEN: 1148 |STR_TIME: 0.341594934463501
> STR_ID: 1ta2 |STR_LEN: 440 |STR_TIME: 0.04435396194458008
> STR_ID: 1ta3 |STR_LEN: 1369 |STR_TIME: 0.10843014717102051
> STR_ID: 1ta4 |STR_LEN: 439 |STR_TIME: 0.05591416358947754
> STR_ID: 1ta6 |STR_LEN: 431 |STR_TIME: 0.08020210266113281
> STR_ID: 1ta8 |STR_LEN: 623 |STR_TIME: 0.0534210205078125
> STR_ID: 1ta9 |STR_LEN: 1476 |STR_TIME: 0.1180119514465332
> STR_ID: 1tab |STR_LEN: 399 |STR_TIME: 0.03820371627807617
> STR_ID: 1tac |STR_LEN: 86 |STR_TIME: 0.2684059143066406
> STR_ID: 1tad |STR_LEN: 1979 |STR_TIME: 0.18321514129638672
> STR_ID: 1tae |STR_LEN: 1490 |STR_TIME: 0.198378324508667
> STR_ID: 1taf |STR_LEN: 271 |STR_TIME: 0.0204010009765625
> STR_ID: 1tag |STR_LEN: 656 |STR_TIME: 0.10408687591552734
> STR_ID: 1tah |STR_LEN: 1276 |STR_TIME: 0.16992998123168945
> STR_ID: 1tal |STR_LEN: 503 |STR_TIME: 0.03543496131896973
> STR_ID: 1tam |STR_LEN: 120 |STR_TIME: 0.03495502471923828
> STR_ID: 1tan |STR_LEN: 16 |STR_TIME: 0.035562992095947266
> STR_ID: 1tap |STR_LEN: 60 |STR_TIME: 0.35611391067504883
> STR_ID: 1taq |STR_LEN: 1103 |STR_TIME: 0.12077093124389648
> STR_ID: 1tar |STR_LEN: 1032 |STR_TIME: 0.12339615821838379
> STR_ID: 1tas |STR_LEN: 804 |STR_TIME: 0.16659998893737793
> STR_ID: 1tat |STR_LEN: 804 |STR_TIME: 0.11715102195739746
> STR_ID: 1tau |STR_LEN: 811 |STR_TIME: 0.18135285377502441
> STR_ID: 1taw |STR_LEN: 431 |STR_TIME: 0.038999080657958984
> STR_ID: 1tay |STR_LEN: 204 |STR_TIME: 0.023370981216430664
> STR_ID: 1taz |STR_LEN: 531 |STR_TIME: 0.05624866485595703
> STR_ID: 2taa |STR_LEN: 1437 |STR_TIME: 0.24171185493469238
> STR_ID: 3ta0 |STR_LEN: 692 |STR_TIME: 0.08673906326293945
> STR_ID: 3ta1 |STR_LEN: 794 |STR_TIME: 0.09425878524780273
> STR_ID: 3ta2 |STR_LEN: 683 |STR_TIME: 0.09787130355834961
> STR_ID: 3ta3 |STR_LEN: 955 |STR_TIME: 0.1461038589477539
> STR_ID: 3ta4 |STR_LEN: 1104 |STR_TIME: 0.14896821975708008
> STR_ID: 3ta5 |STR_LEN: 325 |STR_TIME: 0.02643299102783203
> STR_ID: 3ta6 |STR_LEN: 1339 |STR_TIME: 0.11013579368591309
> STR_ID: 3ta7 |STR_LEN: 328 |STR_TIME: 0.02657628059387207
> STR_ID: 3ta8 |STR_LEN: 221 |STR_TIME: 0.023141860961914062
> STR_ID: 3ta9 |STR_LEN: 1018 |STR_TIME: 0.1764531135559082
> STR_ID: 3tab |STR_LEN: 3913 |STR_TIME: 0.8692190647125244
> STR_ID: 3tac |STR_LEN: 734 |STR_TIME: 0.15555119514465332
> STR_ID: 3tad |STR_LEN: 1049 |STR_TIME: 0.19257116317749023
> STR_ID: 3tae |STR_LEN: 3970 |STR_TIME: 0.9253010749816895
> STR_ID: 3taf |STR_LEN: 3870 |STR_TIME: 0.9642610549926758
> STR_ID: 3tag |STR_LEN: 3793 |STR_TIME: 0.920889139175415
> STR_ID: 3tah |STR_LEN: 946 |STR_TIME: 0.16144394874572754
> STR_ID: 3tai |STR_LEN: 886 |STR_TIME: 0.1601560115814209
> STR_ID: 3taj |STR_LEN: 576 |STR_TIME: 0.05331993103027344
> STR_ID: 3tak |STR_LEN: 1244 |STR_TIME: 0.16983318328857422
> STR_ID: 3tal |STR_LEN: 870 |STR_TIME: 0.1529548168182373
> STR_ID: 3tam |STR_LEN: 1319 |STR_TIME: 0.1834239959716797
> STR_ID: 3tan |STR_LEN: 1480 |STR_TIME: 0.19647789001464844
> STR_ID: 3tao |STR_LEN: 1360 |STR_TIME: 0.135498046875
> STR_ID: 3tap |STR_LEN: 1306 |STR_TIME: 0.20096707344055176
> STR_ID: 3taq |STR_LEN: 1386 |STR_TIME: 0.24212098121643066
> STR_ID: 3tar |STR_LEN: 1287 |STR_TIME: 0.23714303970336914
> STR_ID: 3tas |STR_LEN: 1555 |STR_TIME: 0.15144085884094238
> STR_ID: 3tat |STR_LEN: 2388 |STR_TIME: 0.41170787811279297
> STR_ID: 3tau |STR_LEN: 704 |STR_TIME: 0.10203695297241211
> STR_ID: 3tav |STR_LEN: 832 |STR_TIME: 0.0896461009979248
> STR_ID: 3taw |STR_LEN: 694 |STR_TIME: 0.07140493392944336
> STR_ID: 3tax |STR_LEN: 2444 |STR_TIME: 0.32978296279907227
> STR_ID: 3tay |STR_LEN: 701 |STR_TIME: 0.07611799240112305
> STR_ID: 3taz |STR_LEN: 878 |STR_TIME: 0.16002702713012695
> STR_ID: 5ta2 |STR_LEN: 391 |STR_TIME: 0.029742956161499023
> STR_ID: 5ta3 |STR_LEN: 17220 |STR_TIME: 3.0001049041748047
> STR_ID: 5ta4 |STR_LEN: 334 |STR_TIME: 0.02963399887084961
> STR_ID: 5ta6 |STR_LEN: 404 |STR_TIME: 0.056138038635253906
> STR_ID: 5ta8 |STR_LEN: 339 |STR_TIME: 0.2297360897064209
> STR_ID: 5tab |STR_LEN: 127 |STR_TIME: 0.01216888427734375
> STR_ID: 5tal |STR_LEN: 17220 |STR_TIME: 2.9900400638580322
> STR_ID: 5tam |STR_LEN: 17220 |STR_TIME: 2.8992838859558105
> STR_ID: 5tan |STR_LEN: 17220 |STR_TIME: 3.3498611450195312
> STR_ID: 5tao |STR_LEN: 626 |STR_TIME: 0.05969095230102539
> STR_ID: 5tap |STR_LEN: 17216 |STR_TIME: 3.5298569202423096
> STR_ID: 5taq |STR_LEN: 17220 |STR_TIME: 3.107581377029419
> STR_ID: 5tar |STR_LEN: 375 |STR_TIME: 0.04949212074279785
> STR_ID: 5tas |STR_LEN: 17216 |STR_TIME: 3.3942482471466064
> STR_ID: 5tat |STR_LEN: 17216 |STR_TIME: 3.1217219829559326
> STR_ID: 5tau |STR_LEN: 17216 |STR_TIME: 3.359300136566162
> STR_ID: 5tav |STR_LEN: 17216 |STR_TIME: 3.326179027557373
> STR_ID: 5taw |STR_LEN: 17212 |STR_TIME: 3.233253240585327
> STR_ID: 5tax |STR_LEN: 17212 |STR_TIME: 3.4669840335845947
> STR_ID: 5tay |STR_LEN: 17212 |STR_TIME: 3.335819959640503
> STR_ID: 5taz |STR_LEN: 17212 |STR_TIME: 3.3839259147644043
> STR_ID: 6taa |STR_LEN: 717 |STR_TIME: 0.07345461845397949
> STR_ID: 7taa |STR_LEN: 943 |STR_TIME: 0.07557916641235352
>> FINISH_DIR: ./data/t/ta/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1024 |DIR_TIME: 59.592888832092285 

>> START_DIR: ./data/t/tb/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1tb0 |STR_LEN: 351 |STR_TIME: 0.04191184043884277
> STR_ID: 1tb3 |STR_LEN: 3553 |STR_TIME: 0.8143410682678223
> STR_ID: 1tb4 |STR_LEN: 470 |STR_TIME: 0.05641984939575195
> STR_ID: 1tb5 |STR_LEN: 721 |STR_TIME: 0.0951077938079834
> STR_ID: 1tb6 |STR_LEN: 896 |STR_TIME: 0.1163029670715332
> STR_ID: 1tb7 |STR_LEN: 1040 |STR_TIME: 0.1718888282775879
> STR_ID: 1tba |STR_LEN: 247 |STR_TIME: 2.177980899810791
> STR_ID: 1tbb |STR_LEN: 1110 |STR_TIME: 0.10943317413330078
> STR_ID: 1tbc |STR_LEN: 86 |STR_TIME: 0.25665903091430664
> STR_ID: 1tbd |STR_LEN: 134 |STR_TIME: 0.20318007469177246
> STR_ID: 1tbe |STR_LEN: 148 |STR_TIME: 0.01875615119934082
> STR_ID: 1tbf |STR_LEN: 653 |STR_TIME: 0.06882786750793457
> STR_ID: 1tbg |STR_LEN: 2355 |STR_TIME: 0.2978029251098633
> STR_ID: 1tbh |STR_LEN: 1005 |STR_TIME: 0.13899636268615723
> STR_ID: 1tbj |STR_LEN: 977 |STR_TIME: 0.17486906051635742
> STR_ID: 1tbk |STR_LEN: 17 |STR_TIME: 0.09956622123718262
> STR_ID: 1tbl |STR_LEN: 977 |STR_TIME: 0.13124299049377441
> STR_ID: 1tbn |STR_LEN: 68 |STR_TIME: 0.019036293029785156
> STR_ID: 1tbo |STR_LEN: 68 |STR_TIME: 0.6614792346954346
> STR_ID: 1tbp |STR_LEN: 360 |STR_TIME: 0.04969310760498047
> STR_ID: 1tbq |STR_LEN: 895 |STR_TIME: 0.18079614639282227
> STR_ID: 1tbr |STR_LEN: 1025 |STR_TIME: 0.12548208236694336
> STR_ID: 1tbt |STR_LEN: 370 |STR_TIME: 0.0422210693359375
> STR_ID: 1tbu |STR_LEN: 495 |STR_TIME: 0.09088397026062012
> STR_ID: 1tbw |STR_LEN: 657 |STR_TIME: 0.06429314613342285
> STR_ID: 1tbx |STR_LEN: 184 |STR_TIME: 0.031986236572265625
> STR_ID: 1tby |STR_LEN: 207 |STR_TIME: 0.01943230628967285
> STR_ID: 1tbz |STR_LEN: 412 |STR_TIME: 0.04593086242675781
> STR_ID: 2tbd |STR_LEN: 134 |STR_TIME: 1.4071660041809082
> STR_ID: 2tbs |STR_LEN: 388 |STR_TIME: 0.0354459285736084
> STR_ID: 2tbv |STR_LEN: 901 |STR_TIME: 0.12243413925170898
> STR_ID: 3tb0 |STR_LEN: 381 |STR_TIME: 0.02916693687438965
> STR_ID: 3tb2 |STR_LEN: 1534 |STR_TIME: 0.27778100967407227
> STR_ID: 3tb3 |STR_LEN: 453 |STR_TIME: 0.072418212890625
> STR_ID: 3tb4 |STR_LEN: 490 |STR_TIME: 0.07803106307983398
> STR_ID: 3tb5 |STR_LEN: 876 |STR_TIME: 0.13904786109924316
> STR_ID: 3tb6 |STR_LEN: 815 |STR_TIME: 0.10728597640991211
> STR_ID: 3tb7 |STR_LEN: 218 |STR_TIME: 0.02787923812866211
> STR_ID: 3tb8 |STR_LEN: 203 |STR_TIME: 0.004606962203979492
> STR_ID: 3tb9 |STR_LEN: 760 |STR_TIME: 0.1274089813232422
> STR_ID: 3tba |STR_LEN: 724 |STR_TIME: 0.09570598602294922
> STR_ID: 3tbb |STR_LEN: 1419 |STR_TIME: 0.1291961669921875
> STR_ID: 3tbc |STR_LEN: 1170 |STR_TIME: 0.14847993850708008
> STR_ID: 3tbd |STR_LEN: 752 |STR_TIME: 0.06001687049865723
> STR_ID: 3tbe |STR_LEN: 1270 |STR_TIME: 0.20611000061035156
> STR_ID: 3tbf |STR_LEN: 3470 |STR_TIME: 0.6397871971130371
> STR_ID: 3tbg |STR_LEN: 2377 |STR_TIME: 0.33143091201782227
> STR_ID: 3tbh |STR_LEN: 537 |STR_TIME: 0.047724246978759766
> STR_ID: 3tbi |STR_LEN: 299 |STR_TIME: 0.0512237548828125
> STR_ID: 3tbj |STR_LEN: 523 |STR_TIME: 0.052416086196899414
> STR_ID: 3tbk |STR_LEN: 832 |STR_TIME: 0.15507006645202637
> STR_ID: 3tbl |STR_LEN: 897 |STR_TIME: 0.15050411224365234
> STR_ID: 3tbm |STR_LEN: 220 |STR_TIME: 0.025922775268554688
> STR_ID: 3tbn |STR_LEN: 241 |STR_TIME: 0.029251813888549805
> STR_ID: 3tbo |STR_LEN: 95 |STR_TIME: 0.010382890701293945
> STR_ID: 3tbs |STR_LEN: 910 |STR_TIME: 0.18099093437194824
> STR_ID: 3tbt |STR_LEN: 2237 |STR_TIME: 0.275238037109375
> STR_ID: 3tbv |STR_LEN: 2437 |STR_TIME: 0.3081490993499756
> STR_ID: 3tbw |STR_LEN: 2095 |STR_TIME: 0.25432705879211426
> STR_ID: 3tby |STR_LEN: 1722 |STR_TIME: 0.35720181465148926
> STR_ID: 5tb0 |STR_LEN: 17208 |STR_TIME: 2.9885036945343018
> STR_ID: 5tb1 |STR_LEN: 17208 |STR_TIME: 3.045236825942993
> STR_ID: 5tb2 |STR_LEN: 17208 |STR_TIME: 3.21321702003479
> STR_ID: 5tb3 |STR_LEN: 17216 |STR_TIME: 3.2978768348693848
> STR_ID: 5tb4 |STR_LEN: 17208 |STR_TIME: 3.311598777770996
> STR_ID: 5tb5 |STR_LEN: 807 |STR_TIME: 0.12357521057128906
> STR_ID: 5tb6 |STR_LEN: 278 |STR_TIME: 0.026503324508666992
> STR_ID: 5tb7 |STR_LEN: 1429 |STR_TIME: 0.2700221538543701
> STR_ID: 5tb8 |STR_LEN: 580 |STR_TIME: 0.4077579975128174
> STR_ID: 5tb9 |STR_LEN: 446 |STR_TIME: 0.05990195274353027
> STR_ID: 5tba |STR_LEN: 414 |STR_TIME: 0.059391021728515625
> STR_ID: 5tbb |STR_LEN: 371 |STR_TIME: 0.05779910087585449
> STR_ID: 5tbc |STR_LEN: 584 |STR_TIME: 0.059764862060546875
> STR_ID: 5tbd |STR_LEN: 1303 |STR_TIME: 0.22360014915466309
> STR_ID: 5tbe |STR_LEN: 369 |STR_TIME: 0.04621291160583496
> STR_ID: 5tbf |STR_LEN: 553 |STR_TIME: 0.11384320259094238
> STR_ID: 5tbm |STR_LEN: 233 |STR_TIME: 0.0339970588684082
> STR_ID: 5tbn |STR_LEN: 71 |STR_TIME: 0.4265327453613281
> STR_ID: 5tbo |STR_LEN: 483 |STR_TIME: 0.12332010269165039
> STR_ID: 5tbx |STR_LEN: 298 |STR_TIME: 0.054694175720214844
> STR_ID: 5tbz |STR_LEN: 6421 |STR_TIME: 1.5019547939300537
>> FINISH_DIR: ./data/t/tb/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1105 |DIR_TIME: 32.81164789199829 

>> START_DIR: ./data/t/tc/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1tc0 |STR_LEN: 628 |STR_TIME: 0.10043501853942871
> STR_ID: 1tc1 |STR_LEN: 513 |STR_TIME: 0.05525088310241699
> STR_ID: 1tc2 |STR_LEN: 583 |STR_TIME: 0.06051301956176758
> STR_ID: 1tc3 |STR_LEN: 141 |STR_TIME: 0.023845195770263672
> STR_ID: 1tc5 |STR_LEN: 1128 |STR_TIME: 0.20536279678344727
> STR_ID: 1tc6 |STR_LEN: 704 |STR_TIME: 0.06660294532775879
> STR_ID: 1tc8 |STR_LEN: 180 |STR_TIME: 0.018112897872924805
> STR_ID: 1tca |STR_LEN: 605 |STR_TIME: 0.05574917793273926
> STR_ID: 1tcb |STR_LEN: 1108 |STR_TIME: 0.09543204307556152
> STR_ID: 1tcc |STR_LEN: 796 |STR_TIME: 0.12430310249328613
> STR_ID: 1tcd |STR_LEN: 662 |STR_TIME: 0.07105517387390137
> STR_ID: 1tce |STR_LEN: 121 |STR_TIME: 0.03425002098083496
> STR_ID: 1tcf |STR_LEN: 358 |STR_TIME: 0.027998924255371094
> STR_ID: 1tcg |STR_LEN: 23 |STR_TIME: 0.005677938461303711
> STR_ID: 1tch |STR_LEN: 23 |STR_TIME: 0.007742881774902344
> STR_ID: 1tcj |STR_LEN: 23 |STR_TIME: 0.061788082122802734
> STR_ID: 1tck |STR_LEN: 23 |STR_TIME: 0.09904789924621582
> STR_ID: 1tcm |STR_LEN: 1641 |STR_TIME: 0.19498801231384277
> STR_ID: 1tco |STR_LEN: 1347 |STR_TIME: 0.14471888542175293
> STR_ID: 1tcp |STR_LEN: 60 |STR_TIME: 0.08945703506469727
> STR_ID: 1tcr |STR_LEN: 474 |STR_TIME: 0.07415509223937988
> STR_ID: 1tcs |STR_LEN: 393 |STR_TIME: 0.039652109146118164
> STR_ID: 1tcu |STR_LEN: 1456 |STR_TIME: 0.18510794639587402
> STR_ID: 1tcv |STR_LEN: 1556 |STR_TIME: 0.1343684196472168
> STR_ID: 1tcw |STR_LEN: 235 |STR_TIME: 0.029963970184326172
> STR_ID: 1tcx |STR_LEN: 236 |STR_TIME: 0.03249406814575195
> STR_ID: 1tcy |STR_LEN: 205 |STR_TIME: 0.0574650764465332
> STR_ID: 1tcz |STR_LEN: 1255 |STR_TIME: 0.09316182136535645
> STR_ID: 2tci |STR_LEN: 210 |STR_TIME: 0.01833176612854004
> STR_ID: 2tcl |STR_LEN: 234 |STR_TIME: 0.02375316619873047
> STR_ID: 2tct |STR_LEN: 335 |STR_TIME: 0.02988910675048828
> STR_ID: 3tc1 |STR_LEN: 1133 |STR_TIME: 0.0950779914855957
> STR_ID: 3tc2 |STR_LEN: 1037 |STR_TIME: 0.13424015045166016
> STR_ID: 3tc3 |STR_LEN: 1158 |STR_TIME: 0.12796783447265625
> STR_ID: 3tc5 |STR_LEN: 412 |STR_TIME: 0.03267025947570801
> STR_ID: 3tc6 |STR_LEN: 466 |STR_TIME: 0.07989692687988281
> STR_ID: 3tc7 |STR_LEN: 435 |STR_TIME: 0.05104684829711914
> STR_ID: 3tc8 |STR_LEN: 1650 |STR_TIME: 0.1374819278717041
> STR_ID: 3tc9 |STR_LEN: 1242 |STR_TIME: 0.1915121078491211
> STR_ID: 3tca |STR_LEN: 730 |STR_TIME: 0.09801673889160156
> STR_ID: 3tce |STR_LEN: 924 |STR_TIME: 0.11662888526916504
> STR_ID: 3tcf |STR_LEN: 6568 |STR_TIME: 1.0039942264556885
> STR_ID: 3tcg |STR_LEN: 7119 |STR_TIME: 1.0897018909454346
> STR_ID: 3tch |STR_LEN: 997 |STR_TIME: 0.10620284080505371
> STR_ID: 3tci |STR_LEN: 21 |STR_TIME: 0.0072689056396484375
> STR_ID: 3tcj |STR_LEN: 446 |STR_TIME: 0.047531843185424805
> STR_ID: 3tck |STR_LEN: 448 |STR_TIME: 0.03109288215637207
> STR_ID: 3tcl |STR_LEN: 1510 |STR_TIME: 0.3003499507904053
> STR_ID: 3tcm |STR_LEN: 1021 |STR_TIME: 0.13690710067749023
> STR_ID: 3tcn |STR_LEN: 712 |STR_TIME: 0.08977103233337402
> STR_ID: 3tco |STR_LEN: 559 |STR_TIME: 0.05187106132507324
> STR_ID: 3tcp |STR_LEN: 550 |STR_TIME: 0.09310483932495117
> STR_ID: 3tcq |STR_LEN: 387 |STR_TIME: 0.04531574249267578
> STR_ID: 3tcr |STR_LEN: 497 |STR_TIME: 0.05554795265197754
> STR_ID: 3tcs |STR_LEN: 974 |STR_TIME: 0.1561131477355957
> STR_ID: 3tct |STR_LEN: 372 |STR_TIME: 0.05015993118286133
> STR_ID: 3tcu |STR_LEN: 249 |STR_TIME: 0.03525519371032715
> STR_ID: 3tcv |STR_LEN: 1069 |STR_TIME: 0.12401890754699707
> STR_ID: 3tcx |STR_LEN: 3724 |STR_TIME: 0.8084368705749512
> STR_ID: 3tcy |STR_LEN: 496 |STR_TIME: 0.055349111557006836
> STR_ID: 3tcz |STR_LEN: 235 |STR_TIME: 0.022629737854003906
> STR_ID: 5tc0 |STR_LEN: 523 |STR_TIME: 0.14605283737182617
> STR_ID: 5tc1 |STR_LEN: 1594 |STR_TIME: 0.32050609588623047
> STR_ID: 5tc4 |STR_LEN: 509 |STR_TIME: 0.05733799934387207
> STR_ID: 5tc9 |STR_LEN: 895 |STR_TIME: 0.08732008934020996
> STR_ID: 5tca |STR_LEN: 1698 |STR_TIME: 0.2772390842437744
> STR_ID: 5tcc |STR_LEN: 1603 |STR_TIME: 0.25017499923706055
> STR_ID: 5tcd |STR_LEN: 645 |STR_TIME: 0.1324598789215088
> STR_ID: 5tcf |STR_LEN: 3089 |STR_TIME: 0.5598537921905518
> STR_ID: 5tcg |STR_LEN: 3519 |STR_TIME: 0.5238399505615234
> STR_ID: 5tch |STR_LEN: 3421 |STR_TIME: 0.5558679103851318
> STR_ID: 5tci |STR_LEN: 3139 |STR_TIME: 0.5819079875946045
> STR_ID: 5tcj |STR_LEN: 3352 |STR_TIME: 0.6065878868103027
> STR_ID: 5tck |STR_LEN: 455 |STR_TIME: 0.10897421836853027
> STR_ID: 5tcm |STR_LEN: 566 |STR_TIME: 0.0682380199432373
> STR_ID: 5tco |STR_LEN: 388 |STR_TIME: 0.04720616340637207
> STR_ID: 5tcp |STR_LEN: 9072 |STR_TIME: 1.6964333057403564
> STR_ID: 5tcq |STR_LEN: 5040 |STR_TIME: 0.8945720195770264
> STR_ID: 5tcr |STR_LEN: 16182 |STR_TIME: 3.1403648853302
> STR_ID: 5tcs |STR_LEN: 728 |STR_TIME: 0.3698098659515381
> STR_ID: 5tct |STR_LEN: 2253 |STR_TIME: 0.36148500442504883
> STR_ID: 5tcu |STR_LEN: 9758 |STR_TIME: 3.181636095046997
> STR_ID: 5tcx |STR_LEN: 212 |STR_TIME: 0.030575037002563477
> STR_ID: 5tcy |STR_LEN: 1039 |STR_TIME: 0.1265709400177002
> STR_ID: 5tcz |STR_LEN: 32 |STR_TIME: 0.40888404846191406
>> FINISH_DIR: ./data/t/tc/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 1190 |DIR_TIME: 23.12801504135132 

>> START_DIR: ./data/t/td/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1td0 |STR_LEN: 1033 |STR_TIME: 0.06800413131713867
> STR_ID: 1td1 |STR_LEN: 1422 |STR_TIME: 0.17359185218811035
> STR_ID: 1td2 |STR_LEN: 963 |STR_TIME: 0.08978986740112305
> STR_ID: 1td3 |STR_LEN: 696 |STR_TIME: 0.04974102973937988
> STR_ID: 1td4 |STR_LEN: 269 |STR_TIME: 0.020550251007080078
> STR_ID: 1td5 |STR_LEN: 1051 |STR_TIME: 0.1515660285949707
> STR_ID: 1td6 |STR_LEN: 336 |STR_TIME: 0.04224681854248047
> STR_ID: 1td7 |STR_LEN: 222 |STR_TIME: 0.020895719528198242
> STR_ID: 1td9 |STR_LEN: 2079 |STR_TIME: 0.3114638328552246
> STR_ID: 1tda |STR_LEN: 353 |STR_TIME: 0.049703359603881836
> STR_ID: 1tdb |STR_LEN: 357 |STR_TIME: 0.04828500747680664
> STR_ID: 1tdc |STR_LEN: 316 |STR_TIME: 0.048944950103759766
> STR_ID: 1tde |STR_LEN: 481 |STR_TIME: 0.0655360221862793
> STR_ID: 1tdf |STR_LEN: 476 |STR_TIME: 0.11502289772033691
> STR_ID: 1tdg |STR_LEN: 667 |STR_TIME: 0.05756807327270508
> STR_ID: 1tdh |STR_LEN: 592 |STR_TIME: 0.04738593101501465
> STR_ID: 1tdi |STR_LEN: 712 |STR_TIME: 0.06713318824768066
> STR_ID: 1tdj |STR_LEN: 528 |STR_TIME: 0.06852102279663086
> STR_ID: 1tdk |STR_LEN: 523 |STR_TIME: 0.10816383361816406
> STR_ID: 1tdl |STR_LEN: 682 |STR_TIME: 0.05056118965148926
> STR_ID: 1tdn |STR_LEN: 518 |STR_TIME: 0.07484102249145508
> STR_ID: 1tdo |STR_LEN: 526 |STR_TIME: 0.06914186477661133
> STR_ID: 1tdp |STR_LEN: 111 |STR_TIME: 0.563148021697998
> STR_ID: 1tdq |STR_LEN: 438 |STR_TIME: 0.05461597442626953
> STR_ID: 1tdr |STR_LEN: 667 |STR_TIME: 0.0523378849029541
> STR_ID: 1tdt |STR_LEN: 979 |STR_TIME: 0.16908907890319824
> STR_ID: 1tdu |STR_LEN: 688 |STR_TIME: 0.08382797241210938
> STR_ID: 1tdv |STR_LEN: 280 |STR_TIME: 0.023428916931152344
> STR_ID: 1tdw |STR_LEN: 470 |STR_TIME: 0.0475010871887207
> STR_ID: 1tdy |STR_LEN: 204 |STR_TIME: 0.019604921340942383
> STR_ID: 1tdz |STR_LEN: 726 |STR_TIME: 0.0934000015258789
> STR_ID: 2tdd |STR_LEN: 326 |STR_TIME: 0.04951596260070801
> STR_ID: 2tdm |STR_LEN: 364 |STR_TIME: 0.04735589027404785
> STR_ID: 2tdt |STR_LEN: 361 |STR_TIME: 0.03898811340332031
> STR_ID: 2tdx |STR_LEN: 167 |STR_TIME: 0.022238969802856445
> STR_ID: 3td0 |STR_LEN: 250 |STR_TIME: 0.021706819534301758
> STR_ID: 3td1 |STR_LEN: 236 |STR_TIME: 0.019898176193237305
> STR_ID: 3td2 |STR_LEN: 259 |STR_TIME: 0.031908273696899414
> STR_ID: 3td3 |STR_LEN: 2081 |STR_TIME: 0.19977402687072754
> STR_ID: 3td4 |STR_LEN: 1603 |STR_TIME: 0.1554279327392578
> STR_ID: 3td5 |STR_LEN: 1893 |STR_TIME: 0.1864020824432373
> STR_ID: 3td6 |STR_LEN: 202 |STR_TIME: 0.031087160110473633
> STR_ID: 3td7 |STR_LEN: 376 |STR_TIME: 0.04009604454040527
> STR_ID: 3td8 |STR_LEN: 237 |STR_TIME: 0.029206037521362305
> STR_ID: 3td9 |STR_LEN: 625 |STR_TIME: 0.10237479209899902
> STR_ID: 3tda |STR_LEN: 2068 |STR_TIME: 0.2917618751525879
> STR_ID: 3tdb |STR_LEN: 212 |STR_TIME: 0.022161245346069336
> STR_ID: 3tdc |STR_LEN: 1177 |STR_TIME: 0.11223793029785156
> STR_ID: 3tdd |STR_LEN: 7709 |STR_TIME: 1.1474738121032715
> STR_ID: 3tde |STR_LEN: 2972 |STR_TIME: 0.35088396072387695
> STR_ID: 3tdf |STR_LEN: 1091 |STR_TIME: 0.17896485328674316
> STR_ID: 3tdg |STR_LEN: 351 |STR_TIME: 0.03731489181518555
> STR_ID: 3tdh |STR_LEN: 728 |STR_TIME: 0.08505606651306152
> STR_ID: 3tdi |STR_LEN: 566 |STR_TIME: 0.1288461685180664
> STR_ID: 3tdj |STR_LEN: 1061 |STR_TIME: 0.08814716339111328
> STR_ID: 3tdk |STR_LEN: 6119 |STR_TIME: 1.2788879871368408
> STR_ID: 3tdl |STR_LEN: 584 |STR_TIME: 0.12843704223632812
> STR_ID: 3tdm |STR_LEN: 541 |STR_TIME: 0.08817005157470703
> STR_ID: 3tdn |STR_LEN: 616 |STR_TIME: 0.07016706466674805
> STR_ID: 3tdo |STR_LEN: 1502 |STR_TIME: 0.3316338062286377
> STR_ID: 3tdp |STR_LEN: 1325 |STR_TIME: 0.2498781681060791
> STR_ID: 3tdq |STR_LEN: 272 |STR_TIME: 0.03436899185180664
> STR_ID: 3tdr |STR_LEN: 2576 |STR_TIME: 0.5557301044464111
> STR_ID: 3tds |STR_LEN: 1606 |STR_TIME: 0.27017879486083984
> STR_ID: 3tdt |STR_LEN: 367 |STR_TIME: 0.04297590255737305
> STR_ID: 3tdu |STR_LEN: 1159 |STR_TIME: 0.12279105186462402
> STR_ID: 3tdv |STR_LEN: 899 |STR_TIME: 0.09498977661132812
> STR_ID: 3tdw |STR_LEN: 710 |STR_TIME: 0.11292791366577148
> STR_ID: 3tdx |STR_LEN: 1606 |STR_TIME: 0.25095605850219727
> STR_ID: 3tdz |STR_LEN: 1043 |STR_TIME: 0.1207420825958252
> STR_ID: 5td2 |STR_LEN: 507 |STR_TIME: 0.07243084907531738
> STR_ID: 5td3 |STR_LEN: 1298 |STR_TIME: 0.1664140224456787
> STR_ID: 5td4 |STR_LEN: 660 |STR_TIME: 0.0793447494506836
